yikama_yeri,metrekare,leke_durumu,parca_sayisi,il,ilce,fiyat
Yerinde,40,"Hayir, standart yeterli",3,Istanbul,Kadikoy,4968
Yerinde,10,"Evet, cikmasi gereken lekeler var",1,Antalya,Kepez,2699
Yerinde,30,"Evet, cikmasi gereken lekeler var",2,Aydin,Nazilli,2962
Yikamaci,10,"Hayir, standart yeterli",3,Antalya,Kepez,3087
Yerinde,30,"Evet, cikmasi gereken lekeler var",4,Istanbul,Kadikoy,5164
Yikamaci,40,"Hayir, standart yeterli",2,Adana,Cukurova,3017
Yerinde,20,"Evet, cikmasi gereken lekeler var",3,Istanbul,Besiktas,4659
Yerinde,20,"Evet, cikmasi gereken lekeler var",2,Istanbul,Besiktas,4539
Yikamaci,20,"Hayir, standart yeterli",4,Istanbul,Kadikoy,5007
Yerinde,30,"Hayir, standart yeterli",2,Istanbul,Kadikoy,4515
Yerinde,30,"Evet, cikmasi gereken lekeler var",3,Adana,Cukurova,2874
Yikamaci,40,"Hayir, standart yeterli",2,Antalya,Kepez,3589
Yikamaci,10,"Evet, cikmasi gereken lekeler var",1,Istanbul,Besiktas,4538
Yikamaci,30,"Hayir, standart yeterli",3,Adana,Seyhan,2977
Yikamaci,40,"Hayir, standart yeterli",1,Ankara,Kecioren,3880
Yerinde,30,"Hayir, standart yeterli",4,Adana,Cukurova,2907
Yikamaci,40,"Hayir, standart yeterli",2,Antalya,Kepez,3556
Yikamaci,10,"Evet, cikmasi gereken lekeler var",4,Antalya,Muratpasa,3591
Yerinde,20,"Evet, cikmasi gereken lekeler var",3,Istanbul,Besiktas,4786
Yikamaci,40,"Hayir, standart yeterli",4,Antalya,Kepez,3801
Yikamaci,30,"Evet, cikmasi gereken lekeler var",3,Adana,Cukurova,3176
Yikamaci,40,"Evet, cikmasi gereken lekeler var",1,Antalya,Kepez,3714
Yikamaci,40,"Hayir, standart yeterli",2,Adana,Cukurova,3113
Yikamaci,40,"Evet, cikmasi gereken lekeler var",4,Ankara,Kecioren,4565
Yikamaci,40,"Hayir, standart yeterli",1,Aydin,Efeler,3130
Yikamaci,10,"Hayir, standart yeterli",1,Ankara,Kecioren,3221
Yerinde,20,"Evet, cikmasi gereken lekeler var",2,Istanbul,Kadikoy,4594
Yikamaci,30,"Evet, cikmasi gereken lekeler var",4,Antalya,Kepez,3867
Yikamaci,40,"Hayir, standart yeterli",1,Istanbul,Besiktas,4987
Yerinde,40,"Hayir, standart yeterli",4,Ankara,Kecioren,4145
Yikamaci,40,"Hayir, standart yeterli",3,Istanbul,Besiktas,5213
Yerinde,10,"Hayir, standart yeterli",2,Aydin,Efeler,2292
Yerinde,20,"Hayir, standart yeterli",2,Ankara,Kecioren,3342
Yikamaci,10,"Hayir, standart yeterli",4,Istanbul,Kadikoy,4829
Yerinde,10,"Hayir, standart yeterli",2,Aydin,Nazilli,2304
Yerinde,40,"Hayir, standart yeterli",4,Istanbul,Kadikoy,4982
Yikamaci,20,"Evet, cikmasi gereken lekeler var",2,Istanbul,Kadikoy,4985
Yikamaci,10,"Evet, cikmasi gereken lekeler var",1,Ankara,Kecioren,3506
Yerinde,20,"Hayir, standart yeterli",1,Antalya,Kepez,2698
Yerinde,40,"Hayir, standart yeterli",3,Aydin,Nazilli,3057
Yikamaci,30,"Hayir, standart yeterli",3,Adana,Seyhan,3019
Yerinde,30,"Hayir, standart yeterli",1,Istanbul,Besiktas,4398
Yerinde,10,"Hayir, standart yeterli",1,Adana,Seyhan,2091
Yerinde,30,"Hayir, standart yeterli",3,Antalya,Kepez,3284
Yikamaci,10,"Evet, cikmasi gereken lekeler var",4,Adana,Seyhan,2962
Yerinde,20,"Hayir, standart yeterli",4,Aydin,Nazilli,2947
Yikamaci,30,"Hayir, standart yeterli",2,Istanbul,Kadikoy,4845
Yikamaci,40,"Hayir, standart yeterli",3,Antalya,Muratpasa,3678
Yerinde,20,"Hayir, standart yeterli",4,Aydin,Efeler,2904
Yikamaci,40,"Hayir, standart yeterli",1,Aydin,Efeler,3185
Yerinde,20,"Hayir, standart yeterli",4,Antalya,Kepez,3104
Yikamaci,40,"Hayir, standart yeterli",1,Aydin,Nazilli,3183
Yikamaci,30,"Hayir, standart yeterli",1,Adana,Cukurova,2616
Yikamaci,20,"Evet, cikmasi gereken lekeler var",3,Aydin,Efeler,3245
Yikamaci,20,"Hayir, standart yeterli",4,Antalya,Kepez,3360
Yerinde,20,"Evet, cikmasi gereken lekeler var",2,Aydin,Efeler,2774
Yikamaci,20,"Evet, cikmasi gereken lekeler var",3,Antalya,Muratpasa,3499
Yerinde,40,"Evet, cikmasi gereken lekeler var",4,Istanbul,Kadikoy,5378
Yerinde,30,"Hayir, standart yeterli",3,Aydin,Nazilli,2807
Yerinde,20,"Hayir, standart yeterli",4,Adana,Seyhan,2704
Yikamaci,10,"Evet, cikmasi gereken lekeler var",3,Istanbul,Besiktas,4904
Yerinde,10,"Hayir, standart yeterli",1,Aydin,Nazilli,2218
Yerinde,10,"Hayir, standart yeterli",4,Antalya,Kepez,2917
Yikamaci,40,"Hayir, standart yeterli",2,Istanbul,Besiktas,5026
Yikamaci,20,"Hayir, standart yeterli",2,Adana,Seyhan,2733
Yikamaci,20,"Hayir, standart yeterli",3,Ankara,Kecioren,3753
Yerinde,30,"Evet, cikmasi gereken lekeler var",2,Aydin,Nazilli,2977
Yerinde,10,"Hayir, standart yeterli",1,Istanbul,Kadikoy,3923
Yikamaci,40,"Hayir, standart yeterli",3,Aydin,Efeler,3365
Yerinde,40,"Evet, cikmasi gereken lekeler var",2,Antalya,Kepez,3549
Yerinde,20,"Hayir, standart yeterli",2,Ankara,Kecioren,3317
Yikamaci,40,"Hayir, standart yeterli",3,Antalya,Muratpasa,3672
Yikamaci,10,"Hayir, standart yeterli",1,Aydin,Efeler,2493
Yerinde,10,"Evet, cikmasi gereken lekeler var",2,Aydin,Efeler,2522
Yerinde,10,"Evet, cikmasi gereken lekeler var",4,Ankara,Kecioren,3772
Yerinde,10,"Evet, cikmasi gereken lekeler var",4,Adana,Seyhan,2797
Yerinde,40,"Hayir, standart yeterli",1,Aydin,Nazilli,2825
Yerinde,20,"Evet, cikmasi gereken lekeler var",3,Antalya,Kepez,3314
Yikamaci,30,"Hayir, standart yeterli",4,Istanbul,Kadikoy,5240
Yerinde,20,"Evet, cikmasi gereken lekeler var",2,Adana,Seyhan,2614
Yerinde,40,"Hayir, standart yeterli",3,Istanbul,Besiktas,4997
Yikamaci,10,"Hayir, standart yeterli",3,Adana,Cukurova,2557
Yerinde,10,"Hayir, standart yeterli",1,Adana,Cukurova,1959
Yerinde,30,"Evet, cikmasi gereken lekeler var",3,Ankara,Cankaya,3953
Yikamaci,10,"Hayir, standart yeterli",3,Ankara,Cankaya,3537
Yikamaci,30,"Hayir, standart yeterli",3,Ankara,Cankaya,3905
Yikamaci,20,"Hayir, standart yeterli",3,Aydin,Nazilli,2915
Yikamaci,40,"Hayir, standart yeterli",4,Istanbul,Besiktas,5420
Yikamaci,40,"Hayir, standart yeterli",2,Istanbul,Besiktas,5139
Yerinde,40,"Hayir, standart yeterli",4,Antalya,Muratpasa,3505
Yikamaci,30,"Hayir, standart yeterli",2,Antalya,Kepez,3329
Yikamaci,20,"Hayir, standart yeterli",1,Istanbul,Besiktas,4544
Yerinde,40,"Evet, cikmasi gereken lekeler var",3,Adana,Seyhan,3201
Yikamaci,20,"Hayir, standart yeterli",1,Antalya,Kepez,2942
Yerinde,30,"Evet, cikmasi gereken lekeler var",1,Aydin,Efeler,2819
Yerinde,30,"Hayir, standart yeterli",4,Istanbul,Besiktas,4838
Yikamaci,20,"Evet, cikmasi gereken lekeler var",3,Ankara,Kecioren,4141
Yikamaci,10,"Hayir, standart yeterli",1,Antalya,Muratpasa,2716
Yikamaci,30,"Hayir, standart yeterli",1,Antalya,Kepez,3249
Yerinde,40,"Hayir, standart yeterli",4,Antalya,Muratpasa,3496
Yerinde,10,"Evet, cikmasi gereken lekeler var",3,Ankara,Kecioren,3598
Yikamaci,20,"Evet, cikmasi gereken lekeler var",1,Ankara,Cankaya,3807
Yikamaci,20,"Evet, cikmasi gereken lekeler var",4,Adana,Seyhan,3267
Yerinde,40,"Evet, cikmasi gereken lekeler var",2,Antalya,Kepez,3451
Yikamaci,40,"Evet, cikmasi gereken lekeler var",1,Istanbul,Kadikoy,5206
Yikamaci,10,"Evet, cikmasi gereken lekeler var",1,Aydin,Efeler,2664
Yerinde,10,"Evet, cikmasi gereken lekeler var",1,Ankara,Kecioren,3314
Yerinde,30,"Hayir, standart yeterli",4,Adana,Seyhan,2826
Yikamaci,10,"Hayir, standart yeterli",3,Aydin,Nazilli,2814
Yerinde,40,"Hayir, standart yeterli",2,Ankara,Kecioren,3675
Yerinde,10,"Hayir, standart yeterli",3,Istanbul,Kadikoy,4380
Yerinde,20,"Hayir, standart yeterli",1,Adana,Cukurova,2191
Yerinde,30,"Hayir, standart yeterli",3,Adana,Cukurova,2615
Yikamaci,30,"Hayir, standart yeterli",2,Aydin,Efeler,2958
Yerinde,10,"Hayir, standart yeterli",1,Antalya,Kepez,2565
Yikamaci,20,"Hayir, standart yeterli",3,Ankara,Cankaya,3707
Yerinde,10,"Hayir, standart yeterli",2,Istanbul,Besiktas,4098
Yerinde,10,"Evet, cikmasi gereken lekeler var",3,Adana,Cukurova,2634
Yikamaci,30,"Hayir, standart yeterli",3,Ankara,Kecioren,4046
Yikamaci,40,"Hayir, standart yeterli",3,Istanbul,Besiktas,5193
Yerinde,20,"Evet, cikmasi gereken lekeler var",2,Antalya,Kepez,3105
Yikamaci,20,"Evet, cikmasi gereken lekeler var",4,Istanbul,Kadikoy,5139
Yerinde,10,"Hayir, standart yeterli",4,Ankara,Kecioren,3452
Yikamaci,30,"Hayir, standart yeterli",1,Adana,Seyhan,2635
Yikamaci,10,"Evet, cikmasi gereken lekeler var",3,Istanbul,Kadikoy,4797
Yerinde,10,"Evet, cikmasi gereken lekeler var",1,Adana,Seyhan,2274
Yikamaci,40,"Evet, cikmasi gereken lekeler var",4,Aydin,Nazilli,3778
Yikamaci,20,"Hayir, standart yeterli",1,Aydin,Nazilli,2748
Yikamaci,40,"Evet, cikmasi gereken lekeler var",4,Aydin,Efeler,3843
Yikamaci,20,"Hayir, standart yeterli",2,Adana,Cukurova,2667
Yerinde,20,"Evet, cikmasi gereken lekeler var",4,Antalya,Muratpasa,3379
Yikamaci,10,"Hayir, standart yeterli",2,Ankara,Cankaya,3443
Yikamaci,20,"Evet, cikmasi gereken lekeler var",3,Ankara,Cankaya,4134
Yikamaci,10,"Hayir, standart yeterli",2,Aydin,Nazilli,2699
Yikamaci,40,"Evet, cikmasi gereken lekeler var",2,Antalya,Muratpasa,3850
Yikamaci,10,"Hayir, standart yeterli",2,Ankara,Kecioren,3481
Yerinde,10,"Hayir, standart yeterli",1,Antalya,Muratpasa,2493
Yerinde,10,"Evet, cikmasi gereken lekeler var",2,Aydin,Nazilli,2530
Yikamaci,40,"Hayir, standart yeterli",2,Istanbul,Besiktas,5127
Yerinde,20,"Evet, cikmasi gereken lekeler var",1,Aydin,Efeler,2664
Yikamaci,30,"Evet, cikmasi gereken lekeler var",2,Istanbul,Kadikoy,5121
Yerinde,20,"Hayir, standart yeterli",1,Adana,Seyhan,2257
Yikamaci,20,"Hayir, standart yeterli",4,Istanbul,Kadikoy,4856
Yikamaci,30,"Evet, cikmasi gereken lekeler var",2,Adana,Seyhan,3008
Yerinde,30,"Evet, cikmasi gereken lekeler var",2,Adana,Cukurova,2745
Yerinde,30,"Hayir, standart yeterli",1,Ankara,Kecioren,3457
Yikamaci,10,"Evet, cikmasi gereken lekeler var",4,Antalya,Muratpasa,3419
Yikamaci,40,"Evet, cikmasi gereken lekeler var",4,Ankara,Cankaya,4618
Yerinde,40,"Evet, cikmasi gereken lekeler var",3,Adana,Seyhan,3080
Yikamaci,30,"Evet, cikmasi gereken lekeler var",2,Aydin,Nazilli,3277
Yikamaci,30,"Hayir, standart yeterli",4,Aydin,Nazilli,3368
Yikamaci,40,"Hayir, standart yeterli",3,Istanbul,Besiktas,5216
Yikamaci,20,"Hayir, standart yeterli",3,Antalya,Kepez,3340
Yikamaci,40,"Hayir, standart yeterli",1,Aydin,Efeler,3190
Yerinde,40,"Hayir, standart yeterli",1,Istanbul,Besiktas,4684
Yerinde,20,"Evet, cikmasi gereken lekeler var",4,Aydin,Nazilli,3103
Yikamaci,20,"Evet, cikmasi gereken lekeler var",3,Ankara,Kecioren,4129
Yikamaci,20,"Hayir, standart yeterli",1,Istanbul,Kadikoy,4492
Yikamaci,30,"Hayir, standart yeterli",2,Antalya,Kepez,3298
Yerinde,20,"Hayir, standart yeterli",1,Antalya,Muratpasa,2762
Yikamaci,20,"Evet, cikmasi gereken lekeler var",4,Antalya,Muratpasa,3773
Yerinde,10,"Hayir, standart yeterli",4,Ankara,Kecioren,3424
Yerinde,40,"Evet, cikmasi gereken lekeler var",2,Adana,Cukurova,3044
Yerinde,20,"Hayir, standart yeterli",1,Adana,Seyhan,2112
Yerinde,40,"Hayir, standart yeterli",4,Aydin,Efeler,3294
Yerinde,30,"Evet, cikmasi gereken lekeler var",2,Antalya,Muratpasa,3294
Yerinde,30,"Hayir, standart yeterli",4,Istanbul,Besiktas,4939
Yikamaci,20,"Hayir, standart yeterli",1,Istanbul,Besiktas,4438
Yikamaci,10,"Evet, cikmasi gereken lekeler var",3,Adana,Cukurova,2806
Yerinde,10,"Evet, cikmasi gereken lekeler var",1,Aydin,Nazilli,2380
Yikamaci,20,"Evet, cikmasi gereken lekeler var",3,Ankara,Kecioren,4107
Yikamaci,30,"Hayir, standart yeterli",1,Antalya,Kepez,3114
Yerinde,20,"Hayir, standart yeterli",3,Aydin,Nazilli,2632
Yikamaci,20,"Evet, cikmasi gereken lekeler var",3,Adana,Cukurova,3119
Yikamaci,10,"Hayir, standart yeterli",4,Istanbul,Kadikoy,4692
Yerinde,40,"Evet, cikmasi gereken lekeler var",3,Adana,Seyhan,3059
Yerinde,20,"Hayir, standart yeterli",4,Adana,Seyhan,2741
Yerinde,40,"Hayir, standart yeterli",1,Aydin,Efeler,2863
Yerinde,30,"Evet, cikmasi gereken lekeler var",2,Aydin,Efeler,3029
Yerinde,30,"Evet, cikmasi gereken lekeler var",3,Aydin,Nazilli,3098
Yikamaci,10,"Evet, cikmasi gereken lekeler var",1,Aydin,Nazilli,2816
Yerinde,10,"Hayir, standart yeterli",1,Antalya,Kepez,2401
Yerinde,20,"Hayir, standart yeterli",3,Ankara,Kecioren,3594
Yerinde,20,"Evet, cikmasi gereken lekeler var",1,Antalya,Muratpasa,2950
Yikamaci,20,"Evet, cikmasi gereken lekeler var",4,Istanbul,Kadikoy,5151
Yerinde,10,"Evet, cikmasi gereken lekeler var",2,Adana,Seyhan,2356
Yerinde,30,"Evet, cikmasi gereken lekeler var",4,Istanbul,Kadikoy,5156
Yikamaci,20,"Evet, cikmasi gereken lekeler var",2,Antalya,Kepez,3395
Yerinde,30,"Hayir, standart yeterli",1,Ankara,Kecioren,3448
Yikamaci,20,"Hayir, standart yeterli",4,Adana,Cukurova,2935
Yerinde,30,"Hayir, standart yeterli",2,Antalya,Muratpasa,3027
Yikamaci,10,"Evet, cikmasi gereken lekeler var",2,Aydin,Efeler,2950
Yerinde,20,"Evet, cikmasi gereken lekeler var",4,Adana,Cukurova,2916
Yikamaci,10,"Hayir, standart yeterli",3,Antalya,Kepez,3115
Yikamaci,10,"Evet, cikmasi gereken lekeler var",3,Istanbul,Besiktas,4917
Yerinde,30,"Evet, cikmasi gereken lekeler var",1,Antalya,Muratpasa,3178
Yikamaci,30,"Hayir, standart yeterli",2,Ankara,Kecioren,3934
Yerinde,30,"Hayir, standart yeterli",3,Aydin,Efeler,2801
Yerinde,20,"Evet, cikmasi gereken lekeler var",4,Ankara,Cankaya,3949
Yikamaci,30,"Evet, cikmasi gereken lekeler var",4,Aydin,Nazilli,3666
Yikamaci,10,"Evet, cikmasi gereken lekeler var",1,Istanbul,Besiktas,4558
Yerinde,40,"Evet, cikmasi gereken lekeler var",4,Antalya,Kepez,3784
Yerinde,40,"Hayir, standart yeterli",4,Aydin,Nazilli,3298
Yikamaci,10,"Evet, cikmasi gereken lekeler var",1,Istanbul,Kadikoy,4458
Yikamaci,40,"Hayir, standart yeterli",4,Istanbul,Kadikoy,5388
Yerinde,20,"Hayir, standart yeterli",3,Ankara,Kecioren,3406
Yikamaci,10,"Evet, cikmasi gereken lekeler var",3,Aydin,Efeler,3090
Yerinde,20,"Hayir, standart yeterli",3,Antalya,Kepez,3100
Yikamaci,30,"Hayir, standart yeterli",4,Istanbul,Besiktas,5167
Yerinde,40,"Evet, cikmasi gereken lekeler var",2,Ankara,Cankaya,3903
Yerinde,10,"Evet, cikmasi gereken lekeler var",1,Ankara,Kecioren,3246
Yerinde,10,"Evet, cikmasi gereken lekeler var",4,Istanbul,Kadikoy,4604
Yikamaci,10,"Hayir, standart yeterli",4,Aydin,Nazilli,2920
Yikamaci,20,"Hayir, standart yeterli",4,Aydin,Nazilli,3209
Yerinde,30,"Hayir, standart yeterli",3,Antalya,Kepez,3153
Yerinde,20,"Evet, cikmasi gereken lekeler var",3,Antalya,Muratpasa,3179
Yikamaci,40,"Hayir, standart yeterli",1,Aydin,Efeler,3081
Yerinde,20,"Hayir, standart yeterli",1,Istanbul,Besiktas,4208
Yerinde,30,"Hayir, standart yeterli",4,Adana,Seyhan,2905
Yerinde,20,"Evet, cikmasi gereken lekeler var",4,Antalya,Kepez,3393
Yerinde,40,"Hayir, standart yeterli",4,Aydin,Efeler,3228
Yerinde,20,"Hayir, standart yeterli",2,Adana,Seyhan,2312
Yikamaci,30,"Evet, cikmasi gereken lekeler var",2,Antalya,Muratpasa,3683
Yikamaci,10,"Hayir, standart yeterli",4,Adana,Cukurova,2732
Yerinde,30,"Hayir, standart yeterli",3,Antalya,Muratpasa,3136
Yikamaci,30,"Hayir, standart yeterli",2,Ankara,Kecioren,3831
Yikamaci,20,"Hayir, standart yeterli",4,Ankara,Cankaya,3858
Yikamaci,40,"Hayir, standart yeterli",2,Adana,Seyhan,3011
Yerinde,20,"Hayir, standart yeterli",4,Adana,Seyhan,2575
Yikamaci,20,"Evet, cikmasi gereken lekeler var",2,Ankara,Kecioren,3996
Yerinde,30,"Hayir, standart yeterli",4,Istanbul,Kadikoy,4780
Yikamaci,40,"Hayir, standart yeterli",1,Ankara,Cankaya,3923
Yikamaci,10,"Evet, cikmasi gereken lekeler var",2,Istanbul,Besiktas,4635
Yerinde,10,"Hayir, standart yeterli",1,Adana,Cukurova,1918
Yerinde,10,"Evet, cikmasi gereken lekeler var",3,Ankara,Cankaya,3643
Yerinde,10,"Hayir, standart yeterli",1,Antalya,Muratpasa,2442
Yikamaci,20,"Hayir, standart yeterli",4,Ankara,Kecioren,4043
Yikamaci,20,"Hayir, standart yeterli",4,Ankara,Cankaya,3869
Yerinde,40,"Hayir, standart yeterli",2,Adana,Seyhan,2734
Yikamaci,40,"Hayir, standart yeterli",1,Antalya,Kepez,3415
Yerinde,30,"Hayir, standart yeterli",4,Adana,Seyhan,2852
Yerinde,30,"Hayir, standart yeterli",4,Aydin,Nazilli,2982
Yikamaci,10,"Evet, cikmasi gereken lekeler var",4,Ankara,Cankaya,3911
Yerinde,10,"Hayir, standart yeterli",4,Aydin,Efeler,2650
Yerinde,10,"Hayir, standart yeterli",4,Ankara,Cankaya,3433
Yerinde,30,"Evet, cikmasi gereken lekeler var",3,Antalya,Muratpasa,3443
Yikamaci,30,"Hayir, standart yeterli",3,Aydin,Nazilli,3110
Yikamaci,40,"Evet, cikmasi gereken lekeler var",3,Adana,Cukurova,3525
Yerinde,30,"Hayir, standart yeterli",3,Ankara,Kecioren,3672
Yikamaci,30,"Hayir, standart yeterli",2,Ankara,Kecioren,3910
Yikamaci,30,"Hayir, standart yeterli",2,Antalya,Kepez,3251
Yikamaci,30,"Hayir, standart yeterli",1,Ankara,Kecioren,3700
Yikamaci,20,"Hayir, standart yeterli",2,Antalya,Muratpasa,3168
Yikamaci,20,"Evet, cikmasi gereken lekeler var",2,Adana,Seyhan,2846
Yikamaci,20,"Evet, cikmasi gereken lekeler var",3,Aydin,Nazilli,3262
Yerinde,30,"Evet, cikmasi gereken lekeler var",2,Ankara,Kecioren,3772
Yerinde,40,"Hayir, standart yeterli",2,Adana,Cukurova,2841
Yerinde,20,"Evet, cikmasi gereken lekeler var",1,Istanbul,Besiktas,4416
Yerinde,10,"Hayir, standart yeterli",1,Istanbul,Kadikoy,4075
Yikamaci,30,"Evet, cikmasi gereken lekeler var",2,Adana,Seyhan,3051
Yerinde,30,"Hayir, standart yeterli",1,Adana,Cukurova,2414
Yikamaci,40,"Evet, cikmasi gereken lekeler var",2,Adana,Cukurova,3266
Yerinde,20,"Evet, cikmasi gereken lekeler var",4,Adana,Cukurova,2811
Yikamaci,40,"Hayir, standart yeterli",4,Adana,Seyhan,3417
Yikamaci,40,"Hayir, standart yeterli",3,Aydin,Nazilli,3441
Yerinde,40,"Hayir, standart yeterli",3,Ankara,Kecioren,3868
Yerinde,30,"Evet, cikmasi gereken lekeler var",2,Ankara,Kecioren,3862
Yerinde,30,"Hayir, standart yeterli",3,Ankara,Kecioren,3702
Yikamaci,40,"Hayir, standart yeterli",2,Antalya,Kepez,3578
Yerinde,20,"Hayir, standart yeterli",2,Istanbul,Kadikoy,4274
Yikamaci,10,"Hayir, standart yeterli",1,Aydin,Efeler,2557
Yerinde,10,"Hayir, standart yeterli",4,Istanbul,Besiktas,4357
Yikamaci,40,"Evet, cikmasi gereken lekeler var",3,Istanbul,Besiktas,5510
Yikamaci,30,"Hayir, standart yeterli",2,Istanbul,Besiktas,4944
Yikamaci,30,"Hayir, standart yeterli",4,Istanbul,Besiktas,5133
Yerinde,20,"Evet, cikmasi gereken lekeler var",1,Ankara,Kecioren,3484
Yikamaci,30,"Evet, cikmasi gereken lekeler var",3,Antalya,Kepez,3780
Yerinde,10,"Evet, cikmasi gereken lekeler var",2,Adana,Cukurova,2477
Yikamaci,10,"Evet, cikmasi gereken lekeler var",2,Istanbul,Kadikoy,4749
Yerinde,10,"Evet, cikmasi gereken lekeler var",1,Aydin,Nazilli,2463
Yikamaci,20,"Hayir, standart yeterli",4,Istanbul,Kadikoy,4924
Yikamaci,30,"Evet, cikmasi gereken lekeler var",3,Istanbul,Kadikoy,5301
Yikamaci,40,"Hayir, standart yeterli",1,Adana,Cukurova,2820
Yerinde,10,"Hayir, standart yeterli",2,Istanbul,Besiktas,4166
Yikamaci,30,"Evet, cikmasi gereken lekeler var",4,Ankara,Cankaya,4451
Yikamaci,10,"Hayir, standart yeterli",2,Antalya,Kepez,2958
Yerinde,40,"Evet, cikmasi gereken lekeler var",1,Ankara,Cankaya,3817
Yerinde,10,"Hayir, standart yeterli",1,Adana,Cukurova,2040
Yerinde,20,"Hayir, standart yeterli",2,Ankara,Cankaya,3314
Yerinde,40,"Evet, cikmasi gereken lekeler var",2,Adana,Cukurova,3022
Yerinde,20,"Hayir, standart yeterli",2,Ankara,Cankaya,3447
Yikamaci,10,"Evet, cikmasi gereken lekeler var",4,Aydin,Efeler,3176
Yikamaci,30,"Evet, cikmasi gereken lekeler var",3,Adana,Seyhan,3202
Yerinde,30,"Hayir, standart yeterli",3,Antalya,Muratpasa,3162
Yikamaci,20,"Hayir, standart yeterli",1,Aydin,Efeler,2765
Yikamaci,10,"Hayir, standart yeterli",4,Antalya,Muratpasa,3222
Yikamaci,40,"Hayir, standart yeterli",2,Istanbul,Kadikoy,5055
Yerinde,40,"Evet, cikmasi gereken lekeler var",4,Aydin,Efeler,3408
Yerinde,30,"Evet, cikmasi gereken lekeler var",4,Aydin,Nazilli,3319
Yikamaci,40,"Hayir, standart yeterli",4,Ankara,Kecioren,4434
Yerinde,30,"Hayir, standart yeterli",2,Adana,Seyhan,2602
Yerinde,30,"Hayir, standart yeterli",1,Ankara,Kecioren,3498
Yikamaci,10,"Evet, cikmasi gereken lekeler var",4,Aydin,Nazilli,3107
Yikamaci,30,"Hayir, standart yeterli",4,Ankara,Kecioren,4226
Yerinde,20,"Hayir, standart yeterli",2,Ankara,Kecioren,3256
Yerinde,30,"Evet, cikmasi gereken lekeler var",4,Ankara,Kecioren,4154
Yerinde,30,"Hayir, standart yeterli",4,Aydin,Nazilli,2973
Yerinde,10,"Evet, cikmasi gereken lekeler var",2,Istanbul,Besiktas,4377
Yikamaci,40,"Evet, cikmasi gereken lekeler var",4,Adana,Seyhan,3671
Yikamaci,10,"Hayir, standart yeterli",3,Istanbul,Kadikoy,4563
Yikamaci,20,"Evet, cikmasi gereken lekeler var",3,Istanbul,Besiktas,5045
Yerinde,40,"Hayir, standart yeterli",4,Istanbul,Besiktas,5118
Yikamaci,30,"Hayir, standart yeterli",1,Istanbul,Besiktas,4616
Yerinde,40,"Evet, cikmasi gereken lekeler var",3,Istanbul,Kadikoy,5249
Yikamaci,30,"Hayir, standart yeterli",4,Aydin,Efeler,3327
Yikamaci,30,"Hayir, standart yeterli",3,Adana,Seyhan,3007
Yikamaci,10,"Hayir, standart yeterli",2,Aydin,Nazilli,2722
Yikamaci,10,"Evet, cikmasi gereken lekeler var",1,Antalya,Muratpasa,3150
Yerinde,30,"Hayir, standart yeterli",3,Antalya,Kepez,3252
Yikamaci,20,"Evet, cikmasi gereken lekeler var",2,Adana,Seyhan,2822
Yikamaci,20,"Hayir, standart yeterli",3,Ankara,Kecioren,3870
Yerinde,10,"Evet, cikmasi gereken lekeler var",4,Adana,Seyhan,2724
Yerinde,40,"Hayir, standart yeterli",4,Antalya,Muratpasa,3499
Yerinde,10,"Evet, cikmasi gereken lekeler var",2,Istanbul,Kadikoy,4366
Yerinde,10,"Evet, cikmasi gereken lekeler var",4,Istanbul,Besiktas,4736
Yerinde,10,"Hayir, standart yeterli",3,Aydin,Nazilli,2492
Yikamaci,40,"Evet, cikmasi gereken lekeler var",4,Istanbul,Besiktas,5686
Yikamaci,20,"Hayir, standart yeterli",3,Aydin,Nazilli,2902
Yerinde,10,"Hayir, standart yeterli",3,Ankara,Cankaya,3247
Yerinde,30,"Evet, cikmasi gereken lekeler var",2,Aydin,Efeler,3002
Yikamaci,30,"Evet, cikmasi gereken lekeler var",2,Ankara,Kecioren,4145
Yikamaci,30,"Hayir, standart yeterli",4,Antalya,Muratpasa,3567
Yerinde,30,"Hayir, standart yeterli",2,Ankara,Kecioren,3484
Yikamaci,20,"Hayir, standart yeterli",4,Istanbul,Besiktas,4967
Yerinde,20,"Hayir, standart yeterli",1,Adana,Seyhan,2146
Yerinde,40,"Hayir, standart yeterli",1,Ankara,Kecioren,3675
Yerinde,40,"Evet, cikmasi gereken lekeler var",2,Ankara,Kecioren,3969
Yerinde,30,"Hayir, standart yeterli",3,Aydin,Efeler,2914
Yikamaci,30,"Evet, cikmasi gereken lekeler var",1,Ankara,Kecioren,3972
Yikamaci,20,"Hayir, standart yeterli",1,Ankara,Cankaya,3528
Yerinde,40,"Hayir, standart yeterli",3,Aydin,Efeler,3134
Yerinde,10,"Evet, cikmasi gereken lekeler var",2,Aydin,Nazilli,2561
Yikamaci,40,"Hayir, standart yeterli",2,Aydin,Nazilli,3293
Yerinde,40,"Evet, cikmasi gereken lekeler var",1,Adana,Cukurova,2832
Yikamaci,20,"Evet, cikmasi gereken lekeler var",4,Antalya,Kepez,3619
Yikamaci,20,"Evet, cikmasi gereken lekeler var",4,Adana,Cukurova,3160
Yikamaci,40,"Hayir, standart yeterli",3,Ankara,Cankaya,4154
Yikamaci,20,"Hayir, standart yeterli",2,Ankara,Kecioren,3638
Yikamaci,40,"Evet, cikmasi gereken lekeler var",1,Aydin,Efeler,3353
