yikama_yeri,metrekare,leke_durumu,parca_sayisi,il,ilce,fiyat
Yikamaci,30,"Hayir, standart yeterli",3,Antalya,Kepez,739
Yikamaci,30,"Evet, cikmasi gereken lekeler var",3,Aydin,Nazilli,3506
Yikamaci,20,"Evet, cikmasi gereken lekeler var",3,Antalya,Muratpasa,1876
Yikamaci,30,"Evet, cikmasi gereken lekeler var",3,Antalya,Kepez,1843
Yikamaci,10,"Hayir, standart yeterli",2,Istanbul,Kadikoy,1753
Yerinde,40,"Evet, cikmasi gereken lekeler var",2,Ankara,Cankaya,2723
Yerinde,20,"Evet, cikmasi gereken lekeler var",3,Antalya,Muratpasa,2582
Yikamaci,40,"Hayir, standart yeterli",2,Antalya,Kepez,3571
Yerinde,10,"Hayir, standart yeterli",4,Ankara,Cankaya,1821
Yikamaci,20,"Hayir, standart yeterli",4,Aydin,Nazilli,2038
Yikamaci,30,"Hayir, standart yeterli",4,Antalya,Muratpasa,2762
Yerinde,40,"Hayir, standart yeterli",2,Antalya,Muratpasa,2047
Yerinde,40,"Hayir, standart yeterli",1,Istanbul,Kadikoy,687
Yerinde,40,"Hayir, standart yeterli",4,Adana,Seyhan,1729
Yikamaci,40,"Evet, cikmasi gereken lekeler var",4,Istanbul,Kadikoy,3483
Yerinde,10,"Hayir, standart yeterli",1,Antalya,Kepez,2632
Yerinde,10,"Evet, cikmasi gereken lekeler var",1,Antalya,Muratpasa,1611
Yikamaci,10,"Evet, cikmasi gereken lekeler var",3,Aydin,Nazilli,1443
Yerinde,40,"Evet, cikmasi gereken lekeler var",4,Adana,Seyhan,2181
Yerinde,30,"Evet, cikmasi gereken lekeler var",4,Istanbul,Besiktas,3899
Yerinde,30,"Hayir, standart yeterli",1,Istanbul,Kadikoy,3348
Yikamaci,40,"Evet, cikmasi gereken lekeler var",2,Adana,Seyhan,1693
Yerinde,10,"Evet, cikmasi gereken lekeler var",1,Aydin,Nazilli,2204
Yikamaci,20,"Hayir, standart yeterli",2,Antalya,Kepez,934
Yikamaci,30,"Hayir, standart yeterli",1,Adana,Cukurova,1393
Yikamaci,40,"Evet, cikmasi gereken lekeler var",4,Aydin,Efeler,1734
Yerinde,40,"Evet, cikmasi gereken lekeler var",3,Ankara,Kecioren,3016
Yerinde,10,"Hayir, standart yeterli",4,Ankara,Cankaya,2548
Yerinde,30,"Evet, cikmasi gereken lekeler var",2,Istanbul,Besiktas,2041
Yerinde,40,"Hayir, standart yeterli",1,Aydin,Nazilli,2873
Yikamaci,40,"Hayir, standart yeterli",2,Adana,Seyhan,3573
Yikamaci,40,"Hayir, standart yeterli",1,Ankara,Kecioren,2351
Yikamaci,40,"Evet, cikmasi gereken lekeler var",2,Adana,Cukurova,3305
Yikamaci,10,"Hayir, standart yeterli",1,Antalya,Muratpasa,1303
Yerinde,30,"Evet, cikmasi gereken lekeler var",2,Istanbul,Besiktas,3792
Yikamaci,30,"Evet, cikmasi gereken lekeler var",4,Ankara,Cankaya,700
Yikamaci,10,"Hayir, standart yeterli",4,Ankara,Kecioren,2463
Yerinde,30,"Hayir, standart yeterli",3,Aydin,Nazilli,3424
Yerinde,20,"Evet, cikmasi gereken lekeler var",1,Antalya,Kepez,2007
Yerinde,10,"Hayir, standart yeterli",2,Antalya,Kepez,3225
Yerinde,40,"Evet, cikmasi gereken lekeler var",2,Antalya,Kepez,1971
Yerinde,40,"Hayir, standart yeterli",4,Istanbul,Besiktas,749
Yerinde,20,"Evet, cikmasi gereken lekeler var",3,Aydin,Efeler,834
Yikamaci,10,"Hayir, standart yeterli",1,Ankara,Cankaya,2257
Yerinde,20,"Evet, cikmasi gereken lekeler var",2,Ankara,Cankaya,1612
Yerinde,40,"Evet, cikmasi gereken lekeler var",2,Istanbul,Kadikoy,3857
Yikamaci,20,"Hayir, standart yeterli",2,Istanbul,Kadikoy,3380
Yerinde,10,"Evet, cikmasi gereken lekeler var",2,Adana,Cukurova,2488
Yikamaci,40,"Hayir, standart yeterli",3,Ankara,Kecioren,1698
Yikamaci,30,"Hayir, standart yeterli",3,Istanbul,Besiktas,2522
Yerinde,30,"Evet, cikmasi gereken lekeler var",3,Istanbul,Kadikoy,1603
Yerinde,30,"Evet, cikmasi gereken lekeler var",2,Aydin,Nazilli,2130
Yerinde,10,"Evet, cikmasi gereken lekeler var",1,Aydin,Efeler,1139
Yerinde,10,"Evet, cikmasi gereken lekeler var",3,Antalya,Kepez,1816
Yerinde,20,"Hayir, standart yeterli",4,Aydin,Efeler,858
Yikamaci,20,"Hayir, standart yeterli",1,Adana,Cukurova,1178
Yerinde,20,"Evet, cikmasi gereken lekeler var",1,Ankara,Kecioren,2162
Yikamaci,10,"Evet, cikmasi gereken lekeler var",3,Istanbul,Besiktas,3007
Yerinde,20,"Hayir, standart yeterli",4,Aydin,Efeler,614
Yikamaci,40,"Evet, cikmasi gereken lekeler var",1,Aydin,Efeler,1439
Yikamaci,20,"Hayir, standart yeterli",3,Istanbul,Besiktas,1512
Yikamaci,20,"Evet, cikmasi gereken lekeler var",2,Aydin,Nazilli,2029
Yikamaci,10,"Hayir, standart yeterli",4,Antalya,Muratpasa,2722
Yerinde,10,"Hayir, standart yeterli",3,Aydin,Nazilli,2265
Yerinde,30,"Evet, cikmasi gereken lekeler var",4,Aydin,Nazilli,3275
Yikamaci,30,"Hayir, standart yeterli",4,Istanbul,Kadikoy,872
Yikamaci,20,"Evet, cikmasi gereken lekeler var",3,Ankara,Cankaya,3233
Yikamaci,30,"Hayir, standart yeterli",4,Ankara,Kecioren,2166
Yerinde,40,"Hayir, standart yeterli",4,Aydin,Nazilli,735
Yikamaci,20,"Hayir, standart yeterli",1,Istanbul,Besiktas,1229
Yikamaci,30,"Hayir, standart yeterli",1,Adana,Cukurova,1818
Yerinde,40,"Evet, cikmasi gereken lekeler var",3,Adana,Cukurova,1218
Yerinde,40,"Evet, cikmasi gereken lekeler var",3,Ankara,Cankaya,1822
Yikamaci,30,"Hayir, standart yeterli",2,Ankara,Cankaya,956
Yikamaci,10,"Evet, cikmasi gereken lekeler var",3,Istanbul,Kadikoy,3312
Yerinde,10,"Evet, cikmasi gereken lekeler var",4,Ankara,Cankaya,2409
Yerinde,20,"Evet, cikmasi gereken lekeler var",3,Antalya,Kepez,2458
Yikamaci,10,"Hayir, standart yeterli",4,Antalya,Muratpasa,2339
Yikamaci,40,"Evet, cikmasi gereken lekeler var",1,Ankara,Kecioren,2619
Yerinde,20,"Hayir, standart yeterli",2,Istanbul,Kadikoy,1797
Yikamaci,10,"Hayir, standart yeterli",4,Istanbul,Kadikoy,2484
Yikamaci,10,"Evet, cikmasi gereken lekeler var",1,Istanbul,Kadikoy,3547
Yikamaci,10,"Evet, cikmasi gereken lekeler var",4,Istanbul,Kadikoy,3351
Yikamaci,10,"Hayir, standart yeterli",2,Aydin,Nazilli,871
Yerinde,40,"Evet, cikmasi gereken lekeler var",1,Antalya,Muratpasa,3704
Yerinde,10,"Evet, cikmasi gereken lekeler var",1,Aydin,Efeler,1309
Yerinde,30,"Hayir, standart yeterli",4,Aydin,Nazilli,3718
Yikamaci,40,"Evet, cikmasi gereken lekeler var",2,Ankara,Kecioren,2780
Yerinde,10,"Hayir, standart yeterli",3,Ankara,Kecioren,3861
Yerinde,30,"Hayir, standart yeterli",3,Antalya,Kepez,1132
Yikamaci,20,"Hayir, standart yeterli",4,Aydin,Efeler,2442
Yerinde,30,"Hayir, standart yeterli",1,Istanbul,Kadikoy,1338
Yerinde,10,"Evet, cikmasi gereken lekeler var",3,Ankara,Kecioren,1334
Yerinde,10,"Evet, cikmasi gereken lekeler var",1,Antalya,Kepez,3767
Yerinde,30,"Evet, cikmasi gereken lekeler var",2,Aydin,Nazilli,2570
Yikamaci,10,"Evet, cikmasi gereken lekeler var",2,Aydin,Efeler,1066
Yikamaci,30,"Evet, cikmasi gereken lekeler var",1,Ankara,Cankaya,1900
Yerinde,30,"Evet, cikmasi gereken lekeler var",3,Istanbul,Kadikoy,3307
Yerinde,30,"Hayir, standart yeterli",1,Adana,Seyhan,2411
Yerinde,10,"Hayir, standart yeterli",1,Ankara,Kecioren,756
Yikamaci,10,"Hayir, standart yeterli",1,Aydin,Efeler,3510
Yerinde,10,"Hayir, standart yeterli",1,Antalya,Kepez,2028
Yikamaci,20,"Evet, cikmasi gereken lekeler var",4,Istanbul,Besiktas,2328
Yikamaci,20,"Hayir, standart yeterli",2,Ankara,Kecioren,2558
Yikamaci,40,"Evet, cikmasi gereken lekeler var",3,Adana,Cukurova,760
Yerinde,40,"Evet, cikmasi gereken lekeler var",4,Aydin,Efeler,1757
Yikamaci,30,"Evet, cikmasi gereken lekeler var",1,Adana,Cukurova,3141
Yikamaci,30,"Evet, cikmasi gereken lekeler var",3,Adana,Cukurova,2310
Yerinde,40,"Hayir, standart yeterli",2,Istanbul,Kadikoy,2871
Yikamaci,10,"Evet, cikmasi gereken lekeler var",1,Istanbul,Kadikoy,2780
Yerinde,30,"Hayir, standart yeterli",2,Istanbul,Besiktas,2527
Yikamaci,40,"Hayir, standart yeterli",2,Antalya,Kepez,1111
Yikamaci,20,"Evet, cikmasi gereken lekeler var",4,Aydin,Efeler,2563
Yikamaci,30,"Evet, cikmasi gereken lekeler var",2,Adana,Cukurova,1587
Yikamaci,40,"Evet, cikmasi gereken lekeler var",1,Istanbul,Besiktas,954
Yikamaci,20,"Hayir, standart yeterli",3,Ankara,Kecioren,3841
Yikamaci,20,"Evet, cikmasi gereken lekeler var",3,Aydin,Nazilli,664
Yerinde,10,"Evet, cikmasi gereken lekeler var",4,Antalya,Muratpasa,3208
Yikamaci,20,"Hayir, standart yeterli",1,Adana,Cukurova,3741
Yerinde,40,"Evet, cikmasi gereken lekeler var",4,Istanbul,Besiktas,1865
Yerinde,20,"Evet, cikmasi gereken lekeler var",3,Aydin,Nazilli,2079
Yerinde,30,"Evet, cikmasi gereken lekeler var",4,Istanbul,Kadikoy,1911
Yerinde,20,"Hayir, standart yeterli",3,Aydin,Efeler,1121
Yikamaci,30,"Hayir, standart yeterli",2,Ankara,Kecioren,964
Yerinde,20,"Hayir, standart yeterli",4,Ankara,Kecioren,1211
Yikamaci,30,"Evet, cikmasi gereken lekeler var",1,Ankara,Cankaya,2058
Yikamaci,40,"Evet, cikmasi gereken lekeler var",2,Antalya,Kepez,1336
Yikamaci,40,"Hayir, standart yeterli",1,Aydin,Nazilli,1130
Yerinde,20,"Evet, cikmasi gereken lekeler var",3,Adana,Seyhan,2957
Yerinde,20,"Hayir, standart yeterli",4,Aydin,Nazilli,2035
Yerinde,30,"Hayir, standart yeterli",4,Adana,Seyhan,1916
Yikamaci,20,"Hayir, standart yeterli",1,Antalya,Muratpasa,1012
Yikamaci,40,"Evet, cikmasi gereken lekeler var",3,Adana,Seyhan,690
Yerinde,40,"Evet, cikmasi gereken lekeler var",4,Adana,Cukurova,1034
Yikamaci,40,"Hayir, standart yeterli",3,Ankara,Cankaya,3544
Yerinde,40,"Hayir, standart yeterli",3,Aydin,Nazilli,1835
Yerinde,20,"Evet, cikmasi gereken lekeler var",2,Ankara,Kecioren,1122
Yerinde,30,"Hayir, standart yeterli",1,Aydin,Efeler,3134
Yerinde,20,"Hayir, standart yeterli",2,Aydin,Efeler,2725
Yikamaci,40,"Hayir, standart yeterli",4,Istanbul,Kadikoy,1242
Yikamaci,30,"Hayir, standart yeterli",3,Antalya,Muratpasa,2779
Yikamaci,10,"Hayir, standart yeterli",4,Istanbul,Besiktas,1769
Yikamaci,10,"Hayir, standart yeterli",2,Aydin,Efeler,3611
Yikamaci,20,"Hayir, standart yeterli",3,Adana,Cukurova,3528
Yerinde,40,"Evet, cikmasi gereken lekeler var",1,Aydin,Efeler,903
Yikamaci,40,"Hayir, standart yeterli",4,Adana,Seyhan,2630
Yikamaci,20,"Evet, cikmasi gereken lekeler var",2,Antalya,Kepez,1085
Yerinde,40,"Evet, cikmasi gereken lekeler var",4,Ankara,Kecioren,3595
Yikamaci,30,"Hayir, standart yeterli",1,Antalya,Muratpasa,1751
Yikamaci,10,"Hayir, standart yeterli",1,Istanbul,Besiktas,3115
Yikamaci,40,"Hayir, standart yeterli",2,Istanbul,Besiktas,999
Yerinde,20,"Hayir, standart yeterli",4,Aydin,Efeler,861
Yerinde,30,"Evet, cikmasi gereken lekeler var",1,Antalya,Muratpasa,3825
Yikamaci,10,"Evet, cikmasi gereken lekeler var",1,Antalya,Kepez,1278
Yerinde,30,"Evet, cikmasi gereken lekeler var",3,Istanbul,Besiktas,2213
Yikamaci,40,"Hayir, standart yeterli",2,Antalya,Muratpasa,1981
Yerinde,40,"Hayir, standart yeterli",3,Istanbul,Besiktas,1390
Yerinde,40,"Hayir, standart yeterli",3,Adana,Cukurova,2076
Yikamaci,10,"Hayir, standart yeterli",1,Adana,Cukurova,2013
Yikamaci,10,"Evet, cikmasi gereken lekeler var",4,Ankara,Cankaya,2283
Yikamaci,10,"Evet, cikmasi gereken lekeler var",2,Adana,Seyhan,1266
Yikamaci,20,"Evet, cikmasi gereken lekeler var",1,Istanbul,Besiktas,2149
Yikamaci,20,"Evet, cikmasi gereken lekeler var",3,Aydin,Nazilli,2803
Yerinde,40,"Evet, cikmasi gereken lekeler var",3,Aydin,Nazilli,3548
Yerinde,30,"Hayir, standart yeterli",1,Aydin,Efeler,3439
Yerinde,20,"Hayir, standart yeterli",3,Adana,Cukurova,1377
Yerinde,40,"Hayir, standart yeterli",3,Aydin,Nazilli,1484
Yikamaci,20,"Evet, cikmasi gereken lekeler var",2,Adana,Seyhan,3067
Yikamaci,30,"Hayir, standart yeterli",3,Istanbul,Besiktas,2050
Yikamaci,20,"Evet, cikmasi gereken lekeler var",4,Ankara,Cankaya,1817
Yerinde,20,"Evet, cikmasi gereken lekeler var",4,Adana,Cukurova,1919
Yikamaci,20,"Evet, cikmasi gereken lekeler var",4,Adana,Seyhan,3002
Yikamaci,30,"Evet, cikmasi gereken lekeler var",2,Ankara,Kecioren,2598
Yerinde,20,"Hayir, standart yeterli",2,Aydin,Nazilli,830
Yerinde,40,"Evet, cikmasi gereken lekeler var",1,Adana,Cukurova,1320
Yerinde,20,"Evet, cikmasi gereken lekeler var",1,Adana,Cukurova,3654
Yerinde,40,"Hayir, standart yeterli",1,Antalya,Muratpasa,2523
Yikamaci,30,"Evet, cikmasi gereken lekeler var",3,Ankara,Cankaya,1134
Yerinde,10,"Hayir, standart yeterli",3,Aydin,Efeler,742
Yikamaci,20,"Evet, cikmasi gereken lekeler var",3,Aydin,Efeler,3529
Yikamaci,30,"Hayir, standart yeterli",1,Istanbul,Kadikoy,1512
Yikamaci,10,"Hayir, standart yeterli",2,Aydin,Efeler,3746
Yerinde,40,"Evet, cikmasi gereken lekeler var",3,Ankara,Kecioren,2223
Yikamaci,30,"Evet, cikmasi gereken lekeler var",3,Istanbul,Kadikoy,1897
Yikamaci,30,"Hayir, standart yeterli",1,Ankara,Cankaya,3810
Yikamaci,20,"Hayir, standart yeterli",1,Ankara,Cankaya,1570
Yikamaci,20,"Evet, cikmasi gereken lekeler var",3,Istanbul,Kadikoy,864
Yerinde,10,"Evet, cikmasi gereken lekeler var",1,Adana,Seyhan,3028
Yerinde,40,"Hayir, standart yeterli",4,Antalya,Kepez,2759
Yikamaci,10,"Hayir, standart yeterli",1,Ankara,Kecioren,620
Yikamaci,20,"Evet, cikmasi gereken lekeler var",3,Adana,Cukurova,3139
Yerinde,20,"Evet, cikmasi gereken lekeler var",2,Aydin,Efeler,806
Yikamaci,10,"Hayir, standart yeterli",1,Ankara,Cankaya,2179
Yikamaci,20,"Hayir, standart yeterli",1,Antalya,Muratpasa,3039
Yikamaci,10,"Hayir, standart yeterli",2,Aydin,Nazilli,3271
Yerinde,30,"Evet, cikmasi gereken lekeler var",3,Ankara,Cankaya,3789
Yikamaci,40,"Hayir, standart yeterli",1,Istanbul,Besiktas,1227
Yerinde,40,"Evet, cikmasi gereken lekeler var",3,Antalya,Muratpasa,3298
Yerinde,20,"Evet, cikmasi gereken lekeler var",1,Istanbul,Kadikoy,809
Yerinde,30,"Hayir, standart yeterli",3,Antalya,Muratpasa,3718
Yerinde,20,"Evet, cikmasi gereken lekeler var",1,Aydin,Efeler,2465
Yerinde,40,"Evet, cikmasi gereken lekeler var",1,Aydin,Efeler,723
Yikamaci,20,"Evet, cikmasi gereken lekeler var",1,Istanbul,Kadikoy,1256
Yerinde,40,"Hayir, standart yeterli",4,Istanbul,Kadikoy,2528
Yikamaci,30,"Evet, cikmasi gereken lekeler var",1,Adana,Seyhan,1226
Yikamaci,10,"Evet, cikmasi gereken lekeler var",2,Antalya,Muratpasa,785
Yikamaci,10,"Evet, cikmasi gereken lekeler var",2,Adana,Seyhan,1768
Yerinde,20,"Evet, cikmasi gereken lekeler var",4,Ankara,Kecioren,1960
Yikamaci,10,"Evet, cikmasi gereken lekeler var",4,Antalya,Kepez,829
Yerinde,10,"Hayir, standart yeterli",1,Ankara,Kecioren,3207
Yerinde,20,"Evet, cikmasi gereken lekeler var",4,Aydin,Nazilli,748
Yerinde,30,"Evet, cikmasi gereken lekeler var",4,Ankara,Kecioren,769
Yikamaci,20,"Hayir, standart yeterli",4,Antalya,Kepez,2086
Yikamaci,10,"Evet, cikmasi gereken lekeler var",3,Istanbul,Besiktas,3594
Yikamaci,40,"Hayir, standart yeterli",1,Aydin,Efeler,691
Yerinde,20,"Evet, cikmasi gereken lekeler var",3,Aydin,Efeler,689
Yikamaci,10,"Hayir, standart yeterli",3,Aydin,Nazilli,2907
Yerinde,20,"Hayir, standart yeterli",3,Adana,Seyhan,2359
Yerinde,20,"Evet, cikmasi gereken lekeler var",3,Antalya,Kepez,1564
Yikamaci,20,"Evet, cikmasi gereken lekeler var",1,Antalya,Kepez,2403
Yikamaci,20,"Hayir, standart yeterli",3,Istanbul,Besiktas,2788
Yerinde,30,"Evet, cikmasi gereken lekeler var",1,Ankara,Cankaya,3006
Yikamaci,20,"Hayir, standart yeterli",4,Istanbul,Besiktas,2021
Yikamaci,10,"Hayir, standart yeterli",1,Ankara,Cankaya,2534
Yerinde,20,"Hayir, standart yeterli",2,Adana,Seyhan,1167
Yikamaci,10,"Evet, cikmasi gereken lekeler var",1,Antalya,Kepez,3004
Yerinde,20,"Hayir, standart yeterli",3,Adana,Seyhan,858
Yikamaci,20,"Evet, cikmasi gereken lekeler var",4,Adana,Seyhan,3888
Yerinde,40,"Evet, cikmasi gereken lekeler var",2,Ankara,Kecioren,1954
Yikamaci,30,"Hayir, standart yeterli",2,Adana,Cukurova,2198
Yikamaci,20,"Hayir, standart yeterli",1,Adana,Seyhan,1983
Yerinde,30,"Hayir, standart yeterli",1,Istanbul,Besiktas,1108
Yikamaci,10,"Hayir, standart yeterli",2,Istanbul,Kadikoy,2952
Yerinde,30,"Hayir, standart yeterli",3,Ankara,Cankaya,3491
Yerinde,30,"Hayir, standart yeterli",2,Antalya,Muratpasa,1377
Yikamaci,20,"Hayir, standart yeterli",3,Istanbul,Kadikoy,1743
Yerinde,20,"Evet, cikmasi gereken lekeler var",4,Adana,Cukurova,2059
Yikamaci,20,"Evet, cikmasi gereken lekeler var",3,Istanbul,Kadikoy,964
Yikamaci,10,"Hayir, standart yeterli",3,Adana,Seyhan,2388
Yikamaci,30,"Hayir, standart yeterli",3,Ankara,Kecioren,3079
Yikamaci,20,"Evet, cikmasi gereken lekeler var",1,Istanbul,Besiktas,3514
Yerinde,30,"Evet, cikmasi gereken lekeler var",1,Ankara,Cankaya,3276
Yikamaci,20,"Hayir, standart yeterli",3,Istanbul,Kadikoy,2803
Yikamaci,30,"Evet, cikmasi gereken lekeler var",2,Aydin,Nazilli,2314
Yerinde,40,"Hayir, standart yeterli",4,Adana,Cukurova,1920
Yerinde,30,"Evet, cikmasi gereken lekeler var",4,Ankara,Cankaya,895
Yerinde,20,"Hayir, standart yeterli",1,Ankara,Kecioren,3371
Yikamaci,20,"Hayir, standart yeterli",1,Ankara,Cankaya,939
Yikamaci,30,"Hayir, standart yeterli",3,Aydin,Nazilli,3373
Yikamaci,30,"Hayir, standart yeterli",1,Istanbul,Besiktas,881
Yikamaci,40,"Evet, cikmasi gereken lekeler var",2,Istanbul,Kadikoy,3402
Yerinde,10,"Hayir, standart yeterli",2,Antalya,Muratpasa,898
Yikamaci,40,"Hayir, standart yeterli",4,Adana,Cukurova,1430
Yerinde,10,"Hayir, standart yeterli",2,Antalya,Muratpasa,1327
Yikamaci,10,"Evet, cikmasi gereken lekeler var",1,Ankara,Cankaya,666
Yerinde,10,"Hayir, standart yeterli",4,Istanbul,Besiktas,850
Yerinde,40,"Evet, cikmasi gereken lekeler var",2,Adana,Cukurova,2559
Yerinde,10,"Hayir, standart yeterli",2,Istanbul,Kadikoy,2709
Yerinde,40,"Evet, cikmasi gereken lekeler var",1,Ankara,Kecioren,2710
Yerinde,40,"Evet, cikmasi gereken lekeler var",4,Antalya,Muratpasa,3633
Yikamaci,10,"Hayir, standart yeterli",1,Ankara,Cankaya,720
Yikamaci,20,"Evet, cikmasi gereken lekeler var",4,Adana,Seyhan,702
Yerinde,20,"Hayir, standart yeterli",2,Adana,Seyhan,1702
Yerinde,20,"Evet, cikmasi gereken lekeler var",1,Istanbul,Kadikoy,2809
Yikamaci,40,"Evet, cikmasi gereken lekeler var",1,Antalya,Muratpasa,3182
Yerinde,20,"Evet, cikmasi gereken lekeler var",3,Ankara,Cankaya,1346
Yerinde,20,"Hayir, standart yeterli",2,Aydin,Efeler,3136
Yerinde,10,"Hayir, standart yeterli",2,Antalya,Muratpasa,3748
Yerinde,10,"Hayir, standart yeterli",3,Ankara,Cankaya,2972
Yikamaci,20,"Hayir, standart yeterli",2,Aydin,Efeler,852
Yikamaci,30,"Evet, cikmasi gereken lekeler var",2,Istanbul,Besiktas,745
Yikamaci,30,"Evet, cikmasi gereken lekeler var",4,Adana,Cukurova,3047
Yerinde,40,"Evet, cikmasi gereken lekeler var",2,Antalya,Kepez,1301
Yikamaci,40,"Hayir, standart yeterli",2,Antalya,Kepez,3093
Yikamaci,40,"Hayir, standart yeterli",3,Istanbul,Besiktas,1619
Yerinde,40,"Evet, cikmasi gereken lekeler var",3,Ankara,Kecioren,613
Yikamaci,20,"Evet, cikmasi gereken lekeler var",2,Istanbul,Kadikoy,2526
Yerinde,40,"Evet, cikmasi gereken lekeler var",1,Istanbul,Besiktas,1286
Yerinde,10,"Evet, cikmasi gereken lekeler var",2,Ankara,Kecioren,2154
Yikamaci,40,"Evet, cikmasi gereken lekeler var",2,Istanbul,Besiktas,909
Yerinde,30,"Evet, cikmasi gereken lekeler var",2,Antalya,Kepez,1908
Yerinde,30,"Hayir, standart yeterli",1,Adana,Seyhan,2147
Yikamaci,20,"Evet, cikmasi gereken lekeler var",4,Adana,Seyhan,3643
Yikamaci,20,"Evet, cikmasi gereken lekeler var",3,Adana,Seyhan,3062
Yikamaci,30,"Evet, cikmasi gereken lekeler var",3,Adana,Cukurova,915
Yerinde,10,"Evet, cikmasi gereken lekeler var",1,Antalya,Muratpasa,1483
Yikamaci,10,"Evet, cikmasi gereken lekeler var",3,Antalya,Muratpasa,1003
Yerinde,30,"Evet, cikmasi gereken lekeler var",2,Adana,Cukurova,3278
Yerinde,10,"Evet, cikmasi gereken lekeler var",1,Aydin,Efeler,1818
Yikamaci,30,"Hayir, standart yeterli",2,Adana,Seyhan,3733
Yikamaci,40,"Evet, cikmasi gereken lekeler var",1,Adana,Seyhan,1615
Yerinde,20,"Evet, cikmasi gereken lekeler var",3,Aydin,Efeler,1444
Yerinde,30,"Hayir, standart yeterli",3,Aydin,Nazilli,2913
Yikamaci,10,"Evet, cikmasi gereken lekeler var",2,Antalya,Muratpasa,2077
Yikamaci,20,"Hayir, standart yeterli",4,Ankara,Kecioren,2473
Yerinde,10,"Hayir, standart yeterli",4,Aydin,Nazilli,812
Yerinde,10,"Hayir, standart yeterli",3,Ankara,Kecioren,1357
Yikamaci,30,"Evet, cikmasi gereken lekeler var",2,Ankara,Kecioren,3257
Yikamaci,30,"Evet, cikmasi gereken lekeler var",4,Ankara,Kecioren,3603
Yikamaci,10,"Hayir, standart yeterli",3,Aydin,Efeler,3092
Yikamaci,20,"Evet, cikmasi gereken lekeler var",2,Istanbul,Besiktas,1774
Yikamaci,20,"Evet, cikmasi gereken lekeler var",1,Antalya,Muratpasa,3091
Yikamaci,40,"Hayir, standart yeterli",2,Antalya,Kepez,3675
Yerinde,10,"Hayir, standart yeterli",3,Aydin,Efeler,820
Yerinde,30,"Hayir, standart yeterli",1,Istanbul,Besiktas,1964
Yikamaci,40,"Hayir, standart yeterli",2,Aydin,Nazilli,1511
Yerinde,20,"Hayir, standart yeterli",1,Antalya,Muratpasa,2707
Yikamaci,30,"Evet, cikmasi gereken lekeler var",1,Antalya,Muratpasa,1429
Yikamaci,20,"Evet, cikmasi gereken lekeler var",1,Istanbul,Besiktas,2513
Yikamaci,40,"Hayir, standart yeterli",3,Ankara,Cankaya,1393
Yikamaci,20,"Hayir, standart yeterli",4,Ankara,Kecioren,1355
Yerinde,40,"Evet, cikmasi gereken lekeler var",2,Aydin,Nazilli,2283
Yikamaci,40,"Hayir, standart yeterli",4,Adana,Seyhan,3843
Yikamaci,10,"Evet, cikmasi gereken lekeler var",1,Antalya,Kepez,1693
Yerinde,30,"Hayir, standart yeterli",4,Antalya,Kepez,2797
Yikamaci,40,"Hayir, standart yeterli",4,Aydin,Efeler,1950
Yikamaci,40,"Evet, cikmasi gereken lekeler var",3,Istanbul,Kadikoy,849
Yikamaci,20,"Hayir, standart yeterli",2,Antalya,Muratpasa,765
Yikamaci,30,"Hayir, standart yeterli",3,Istanbul,Besiktas,1798
Yikamaci,30,"Hayir, standart yeterli",4,Antalya,Kepez,3208
Yerinde,40,"Hayir, standart yeterli",1,Istanbul,Besiktas,600
Yikamaci,10,"Hayir, standart yeterli",3,Istanbul,Besiktas,3528
Yikamaci,20,"Evet, cikmasi gereken lekeler var",2,Aydin,Nazilli,2638
Yerinde,10,"Hayir, standart yeterli",3,Adana,Cukurova,3626
Yerinde,20,"Hayir, standart yeterli",2,Antalya,Kepez,3730
Yikamaci,40,"Evet, cikmasi gereken lekeler var",1,Ankara,Cankaya,1822
Yikamaci,30,"Hayir, standart yeterli",1,Antalya,Muratpasa,1362
Yikamaci,40,"Hayir, standart yeterli",2,Istanbul,Besiktas,2486
Yerinde,40,"Evet, cikmasi gereken lekeler var",4,Istanbul,Kadikoy,1860
Yerinde,40,"Hayir, standart yeterli",3,Antalya,Muratpasa,2176
Yerinde,40,"Hayir, standart yeterli",2,Ankara,Cankaya,3714
Yikamaci,30,"Evet, cikmasi gereken lekeler var",4,Istanbul,Kadikoy,708
Yerinde,20,"Hayir, standart yeterli",3,Adana,Cukurova,3194
Yikamaci,20,"Hayir, standart yeterli",4,Ankara,Kecioren,693
Yikamaci,30,"Evet, cikmasi gereken lekeler var",2,Aydin,Efeler,1549
Yikamaci,20,"Evet, cikmasi gereken lekeler var",2,Adana,Cukurova,2908
Yikamaci,40,"Evet, cikmasi gereken lekeler var",2,Antalya,Muratpasa,3045
Yikamaci,20,"Hayir, standart yeterli",4,Ankara,Cankaya,1021
Yerinde,40,"Hayir, standart yeterli",4,Adana,Cukurova,853
Yerinde,40,"Hayir, standart yeterli",4,Antalya,Muratpasa,3833
Yikamaci,10,"Evet, cikmasi gereken lekeler var",2,Aydin,Efeler,1375
Yerinde,30,"Evet, cikmasi gereken lekeler var",2,Aydin,Efeler,1917
Yerinde,10,"Hayir, standart yeterli",4,Ankara,Kecioren,1762
Yerinde,10,"Evet, cikmasi gereken lekeler var",3,Aydin,Efeler,3835
Yerinde,10,"Evet, cikmasi gereken lekeler var",4,Ankara,Cankaya,1553
