yikama_yeri,metrekare,leke_durumu,parca_sayisi,il,ilce,fiyat
Yikamaci,25,"Evet, cikmasi gereken lekeler var",3,Aydin,Nazilli,3367
Yikamaci,25,"Hayir, standart yeterli",4,Adana,Seyhan,3126
Yikamaci,50,"Hayir, standart yeterli",2,Ankara,Kecioren,4191
Yikamaci,50,"Hayir, standart yeterli",3,Antalya,Kepez,3830
Yikamaci,40,"Hayir, standart yeterli",1,Ankara,Kecioren,3996
Yerinde,50,"Hayir, standart yeterli",1,Istanbul,Kadikoy,4871
Yikamaci,40,"Hayir, standart yeterli",2,Ankara,Kecioren,4070
Yerinde,30,"Hayir, standart yeterli",3,Antalya,Muratpasa,3198
Yikamaci,40,"Hayir, standart yeterli",2,Istanbul,Kadikoy,4964
Yikamaci,20,"Hayir, standart yeterli",4,Antalya,Muratpasa,3448
Yikamaci,50,"Hayir, standart yeterli",1,Aydin,Efeler,3325
Yerinde,45,"Hayir, standart yeterli",1,Adana,Seyhan,2601
Yerinde,15,"Evet, cikmasi gereken lekeler var",3,Antalya,Muratpasa,3183
Yerinde,30,"Evet, cikmasi gereken lekeler var",2,Istanbul,Kadikoy,4810
Yerinde,30,"Hayir, standart yeterli",3,Istanbul,Kadikoy,4672
Yerinde,50,"Evet, cikmasi gereken lekeler var",4,Aydin,Nazilli,3627
Yerinde,40,"Evet, cikmasi gereken lekeler var",3,Adana,Seyhan,3064
Yikamaci,40,"Hayir, standart yeterli",2,Aydin,Nazilli,3345
Yikamaci,15,"Hayir, standart yeterli",1,Aydin,Efeler,2580
Yerinde,25,"Hayir, standart yeterli",2,Aydin,Efeler,2739
Yikamaci,45,"Hayir, standart yeterli",1,Adana,Cukurova,2974
Yerinde,35,"Hayir, standart yeterli",4,Adana,Seyhan,2887
Yerinde,45,"Evet, cikmasi gereken lekeler var",1,Antalya,Kepez,3395
Yerinde,45,"Hayir, standart yeterli",3,Ankara,Kecioren,3935
Yerinde,15,"Hayir, standart yeterli",2,Antalya,Kepez,2726
Yerinde,45,"Evet, cikmasi gereken lekeler var",4,Aydin,Efeler,3591
Yerinde,50,"Hayir, standart yeterli",2,Istanbul,Besiktas,5047
Yerinde,45,"Hayir, standart yeterli",1,Antalya,Muratpasa,3235
Yerinde,10,"Evet, cikmasi gereken lekeler var",3,Istanbul,Kadikoy,4557
Yikamaci,50,"Evet, cikmasi gereken lekeler var",1,Ankara,Kecioren,4335
Yikamaci,40,"Hayir, standart yeterli",2,Antalya,Muratpasa,3561
Yerinde,25,"Hayir, standart yeterli",1,Aydin,Nazilli,2483
Yerinde,50,"Hayir, standart yeterli",3,Ankara,Kecioren,4099
Yikamaci,25,"Evet, cikmasi gereken lekeler var",3,Istanbul,Besiktas,5246
Yerinde,40,"Hayir, standart yeterli",2,Ankara,Kecioren,3705
Yikamaci,30,"Evet, cikmasi gereken lekeler var",3,Adana,Seyhan,3250
Yikamaci,45,"Hayir, standart yeterli",4,Antalya,Muratpasa,3959
Yikamaci,10,"Evet, cikmasi gereken lekeler var",3,Antalya,Kepez,3369
Yikamaci,40,"Hayir, standart yeterli",4,Antalya,Kepez,3805
Yikamaci,20,"Evet, cikmasi gereken lekeler var",3,Antalya,Muratpasa,3622
Yikamaci,25,"Evet, cikmasi gereken lekeler var",3,Aydin,Nazilli,3411
Yerinde,25,"Hayir, standart yeterli",4,Aydin,Nazilli,2871
Yikamaci,10,"Evet, cikmasi gereken lekeler var",2,Aydin,Efeler,2993
Yerinde,50,"Hayir, standart yeterli",3,Aydin,Nazilli,3266
Yerinde,45,"Evet, cikmasi gereken lekeler var",2,Istanbul,Kadikoy,5075
Yerinde,30,"Hayir, standart yeterli",1,Antalya,Kepez,2988
Yikamaci,15,"Hayir, standart yeterli",1,Ankara,Cankaya,3359
Yerinde,10,"Evet, cikmasi gereken lekeler var",4,Istanbul,Kadikoy,4770
Yikamaci,35,"Evet, cikmasi gereken lekeler var",1,Aydin,Nazilli,3261
Yerinde,35,"Evet, cikmasi gereken lekeler var",2,Antalya,Kepez,3386
Yikamaci,40,"Evet, cikmasi gereken lekeler var",3,Adana,Cukurova,3543
Yikamaci,30,"Evet, cikmasi gereken lekeler var",3,Ankara,Cankaya,4327
Yikamaci,35,"Evet, cikmasi gereken lekeler var",2,Antalya,Muratpasa,3634
Yerinde,45,"Evet, cikmasi gereken lekeler var",2,Aydin,Efeler,3242
Yikamaci,45,"Evet, cikmasi gereken lekeler var",1,Antalya,Kepez,3732
Yikamaci,50,"Evet, cikmasi gereken lekeler var",2,Aydin,Nazilli,3740
Yerinde,50,"Hayir, standart yeterli",2,Aydin,Nazilli,3140
Yerinde,50,"Hayir, standart yeterli",3,Adana,Cukurova,3173
Yerinde,35,"Evet, cikmasi gereken lekeler var",3,Aydin,Efeler,3207
Yikamaci,10,"Hayir, standart yeterli",3,Ankara,Cankaya,3682
Yikamaci,45,"Hayir, standart yeterli",1,Aydin,Nazilli,3273
Yikamaci,30,"Evet, cikmasi gereken lekeler var",1,Antalya,Muratpasa,3373
Yikamaci,35,"Evet, cikmasi gereken lekeler var",1,Aydin,Efeler,3319
Yerinde,25,"Hayir, standart yeterli",4,Aydin,Nazilli,2909
Yerinde,30,"Hayir, standart yeterli",1,Aydin,Efeler,2529
Yikamaci,25,"Hayir, standart yeterli",3,Ankara,Kecioren,3854
Yerinde,25,"Evet, cikmasi gereken lekeler var",2,Istanbul,Besiktas,4710
Yikamaci,20,"Hayir, standart yeterli",3,Ankara,Cankaya,3705
Yerinde,35,"Hayir, standart yeterli",3,Istanbul,Besiktas,4854
Yerinde,10,"Hayir, standart yeterli",2,Adana,Seyhan,2147
Yikamaci,15,"Hayir, standart yeterli",3,Antalya,Kepez,3130
Yikamaci,20,"Evet, cikmasi gereken lekeler var",4,Adana,Seyhan,3143
Yikamaci,15,"Hayir, standart yeterli",3,Istanbul,Kadikoy,4676
Yerinde,40,"Evet, cikmasi gereken lekeler var",2,Ankara,Cankaya,3938
Yerinde,50,"Hayir, standart yeterli",3,Aydin,Efeler,3341
Yikamaci,50,"Hayir, standart yeterli",3,Istanbul,Besiktas,5475
Yikamaci,25,"Hayir, standart yeterli",3,Ankara,Kecioren,3807
Yikamaci,40,"Evet, cikmasi gereken lekeler var",4,Ankara,Cankaya,4515
Yikamaci,35,"Hayir, standart yeterli",2,Aydin,Nazilli,3228
Yerinde,20,"Evet, cikmasi gereken lekeler var",1,Aydin,Efeler,2552
Yikamaci,40,"Hayir, standart yeterli",4,Antalya,Muratpasa,3901
Yerinde,50,"Hayir, standart yeterli",2,Antalya,Muratpasa,3407
Yerinde,25,"Evet, cikmasi gereken lekeler var",3,Ankara,Kecioren,3890
Yerinde,45,"Hayir, standart yeterli",3,Antalya,Kepez,3478
Yikamaci,15,"Evet, cikmasi gereken lekeler var",1,Istanbul,Besiktas,4685
Yikamaci,15,"Evet, cikmasi gereken lekeler var",2,Ankara,Kecioren,3708
Yerinde,45,"Evet, cikmasi gereken lekeler var",1,Istanbul,Kadikoy,4868
Yerinde,45,"Hayir, standart yeterli",1,Adana,Cukurova,2748
Yikamaci,15,"Hayir, standart yeterli",4,Antalya,Muratpasa,3302
Yerinde,35,"Hayir, standart yeterli",3,Ankara,Cankaya,3890
Yerinde,15,"Hayir, standart yeterli",3,Aydin,Efeler,2615
Yerinde,15,"Hayir, standart yeterli",3,Aydin,Nazilli,2583
Yikamaci,10,"Evet, cikmasi gereken lekeler var",4,Antalya,Muratpasa,3567
Yerinde,20,"Evet, cikmasi gereken lekeler var",1,Adana,Seyhan,2385
Yikamaci,30,"Hayir, standart yeterli",3,Antalya,Kepez,3411
Yerinde,30,"Evet, cikmasi gereken lekeler var",1,Ankara,Cankaya,3651
Yikamaci,50,"Evet, cikmasi gereken lekeler var",1,Adana,Seyhan,3273
Yikamaci,10,"Evet, cikmasi gereken lekeler var",1,Ankara,Kecioren,3579
Yerinde,20,"Evet, cikmasi gereken lekeler var",2,Adana,Cukurova,2509
Yerinde,15,"Evet, cikmasi gereken lekeler var",1,Ankara,Cankaya,3321
Yerinde,45,"Evet, cikmasi gereken lekeler var",2,Adana,Seyhan,3088
Yerinde,15,"Hayir, standart yeterli",3,Aydin,Nazilli,2609
Yerinde,20,"Hayir, standart yeterli",3,Aydin,Nazilli,2760
Yerinde,50,"Evet, cikmasi gereken lekeler var",4,Adana,Cukurova,3416
Yikamaci,20,"Hayir, standart yeterli",4,Aydin,Efeler,3074
Yerinde,10,"Hayir, standart yeterli",2,Ankara,Kecioren,3152
Yerinde,50,"Evet, cikmasi gereken lekeler var",1,Istanbul,Besiktas,5048
Yerinde,30,"Hayir, standart yeterli",1,Ankara,Kecioren,3350
Yerinde,30,"Hayir, standart yeterli",2,Antalya,Kepez,3071
Yerinde,15,"Evet, cikmasi gereken lekeler var",4,Ankara,Kecioren,3880
Yikamaci,40,"Hayir, standart yeterli",4,Aydin,Efeler,3465
Yikamaci,35,"Evet, cikmasi gereken lekeler var",2,Antalya,Muratpasa,3604
Yikamaci,25,"Hayir, standart yeterli",1,Aydin,Efeler,2828
Yerinde,15,"Hayir, standart yeterli",3,Ankara,Kecioren,3406
Yikamaci,10,"Hayir, standart yeterli",3,Adana,Seyhan,2676
Yerinde,30,"Evet, cikmasi gereken lekeler var",1,Istanbul,Kadikoy,4699
Yikamaci,35,"Hayir, standart yeterli",3,Istanbul,Besiktas,5136
Yikamaci,45,"Hayir, standart yeterli",3,Istanbul,Kadikoy,5358
Yikamaci,50,"Hayir, standart yeterli",1,Istanbul,Besiktas,5042
Yikamaci,10,"Hayir, standart yeterli",1,Istanbul,Besiktas,4209
Yerinde,35,"Evet, cikmasi gereken lekeler var",1,Antalya,Muratpasa,3276
Yerinde,35,"Hayir, standart yeterli",4,Istanbul,Kadikoy,4924
Yikamaci,30,"Evet, cikmasi gereken lekeler var",3,Ankara,Cankaya,4273
Yerinde,35,"Evet, cikmasi gereken lekeler var",2,Adana,Cukurova,2977
Yikamaci,10,"Hayir, standart yeterli",3,Ankara,Kecioren,3676
Yikamaci,45,"Hayir, standart yeterli",1,Ankara,Cankaya,3965
Yerinde,45,"Hayir, standart yeterli",1,Istanbul,Kadikoy,4751
Yerinde,40,"Hayir, standart yeterli",1,Istanbul,Besiktas,4658
Yerinde,25,"Hayir, standart yeterli",1,Adana,Seyhan,2318
Yerinde,50,"Hayir, standart yeterli",4,Aydin,Efeler,3533
Yerinde,25,"Hayir, standart yeterli",3,Antalya,Kepez,3070
Yerinde,35,"Hayir, standart yeterli",2,Antalya,Muratpasa,3145
Yikamaci,30,"Hayir, standart yeterli",4,Antalya,Muratpasa,3689
Yerinde,30,"Hayir, standart yeterli",4,Istanbul,Besiktas,4903
Yikamaci,10,"Hayir, standart yeterli",3,Antalya,Muratpasa,3010
Yerinde,20,"Hayir, standart yeterli",1,Aydin,Nazilli,2392
Yikamaci,20,"Hayir, standart yeterli",3,Antalya,Kepez,3208
Yerinde,50,"Hayir, standart yeterli",2,Ankara,Kecioren,4015
Yikamaci,45,"Evet, cikmasi gereken lekeler var",4,Aydin,Efeler,3875
Yerinde,50,"Hayir, standart yeterli",2,Istanbul,Kadikoy,5020
Yikamaci,30,"Hayir, standart yeterli",2,Ankara,Kecioren,3923
Yerinde,10,"Evet, cikmasi gereken lekeler var",3,Istanbul,Besiktas,4632
Yikamaci,15,"Evet, cikmasi gereken lekeler var",2,Antalya,Kepez,3385
Yerinde,50,"Evet, cikmasi gereken lekeler var",1,Antalya,Kepez,3648
Yerinde,10,"Evet, cikmasi gereken lekeler var",4,Istanbul,Besiktas,4719
Yikamaci,20,"Hayir, standart yeterli",2,Ankara,Kecioren,3676
Yikamaci,30,"Hayir, standart yeterli",3,Istanbul,Kadikoy,5003
Yikamaci,50,"Evet, cikmasi gereken lekeler var",2,Antalya,Muratpasa,3976
Yikamaci,50,"Evet, cikmasi gereken lekeler var",1,Adana,Seyhan,3366
Yikamaci,15,"Hayir, standart yeterli",1,Antalya,Muratpasa,2972
Yikamaci,50,"Hayir, standart yeterli",4,Antalya,Kepez,4097
Yerinde,15,"Evet, cikmasi gereken lekeler var",4,Adana,Seyhan,2863
Yerinde,50,"Hayir, standart yeterli",3,Istanbul,Kadikoy,5016
Yikamaci,35,"Evet, cikmasi gereken lekeler var",1,Adana,Cukurova,2983
Yikamaci,40,"Hayir, standart yeterli",4,Istanbul,Kadikoy,5407
Yerinde,10,"Evet, cikmasi gereken lekeler var",4,Aydin,Efeler,2896
Yikamaci,40,"Hayir, standart yeterli",2,Adana,Seyhan,3139
Yikamaci,40,"Hayir, standart yeterli",1,Istanbul,Kadikoy,4899
Yikamaci,25,"Hayir, standart yeterli",2,Ankara,Kecioren,3724
Yikamaci,50,"Hayir, standart yeterli",4,Antalya,Kepez,3990
Yikamaci,40,"Evet, cikmasi gereken lekeler var",2,Aydin,Nazilli,3497
Yerinde,10,"Hayir, standart yeterli",4,Ankara,Kecioren,3490
Yikamaci,10,"Hayir, standart yeterli",4,Ankara,Kecioren,3795
Yerinde,10,"Hayir, standart yeterli",3,Adana,Seyhan,2337
Yerinde,40,"Evet, cikmasi gereken lekeler var",4,Adana,Cukurova,3372
Yikamaci,15,"Hayir, standart yeterli",4,Aydin,Nazilli,2959
Yikamaci,40,"Hayir, standart yeterli",1,Adana,Seyhan,2880
Yikamaci,35,"Hayir, standart yeterli",3,Ankara,Cankaya,4132
Yikamaci,25,"Hayir, standart yeterli",2,Ankara,Cankaya,3774
Yikamaci,10,"Hayir, standart yeterli",4,Ankara,Kecioren,3713
Yikamaci,10,"Hayir, standart yeterli",3,Istanbul,Kadikoy,4673
Yerinde,20,"Hayir, standart yeterli",3,Ankara,Kecioren,3449
Yikamaci,40,"Evet, cikmasi gereken lekeler var",2,Adana,Cukurova,3319
Yikamaci,20,"Hayir, standart yeterli",1,Ankara,Cankaya,3408
Yikamaci,15,"Hayir, standart yeterli",3,Aydin,Efeler,2864
Yikamaci,25,"Hayir, standart yeterli",3,Adana,Seyhan,2835
Yerinde,10,"Hayir, standart yeterli",3,Adana,Cukurova,2224
Yerinde,35,"Hayir, standart yeterli",3,Aydin,Nazilli,3017
Yerinde,50,"Hayir, standart yeterli",1,Istanbul,Besiktas,4843
Yikamaci,30,"Hayir, standart yeterli",4,Antalya,Muratpasa,3702
Yerinde,45,"Evet, cikmasi gereken lekeler var",3,Adana,Seyhan,3340
Yikamaci,25,"Hayir, standart yeterli",4,Antalya,Muratpasa,3468
Yikamaci,15,"Hayir, standart yeterli",1,Antalya,Muratpasa,2828
Yikamaci,45,"Hayir, standart yeterli",3,Ankara,Kecioren,4323
Yikamaci,30,"Hayir, standart yeterli",3,Istanbul,Besiktas,5018
Yikamaci,25,"Evet, cikmasi gereken lekeler var",2,Adana,Cukurova,3025
Yikamaci,25,"Hayir, standart yeterli",4,Antalya,Kepez,3502
Yerinde,15,"Evet, cikmasi gereken lekeler var",3,Antalya,Kepez,3237
Yikamaci,45,"Hayir, standart yeterli",1,Adana,Seyhan,3025
Yikamaci,20,"Hayir, standart yeterli",3,Ankara,Cankaya,3714
Yikamaci,25,"Evet, cikmasi gereken lekeler var",2,Antalya,Muratpasa,3556
Yikamaci,40,"Evet, cikmasi gereken lekeler var",2,Adana,Seyhan,3214
Yerinde,45,"Evet, cikmasi gereken lekeler var",4,Adana,Seyhan,3445
Yerinde,40,"Evet, cikmasi gereken lekeler var",1,Adana,Seyhan,2905
Yikamaci,10,"Hayir, standart yeterli",3,Istanbul,Kadikoy,4562
Yikamaci,15,"Hayir, standart yeterli",3,Istanbul,Besiktas,4690
Yikamaci,50,"Hayir, standart yeterli",1,Ankara,Kecioren,4110
Yikamaci,45,"Hayir, standart yeterli",4,Istanbul,Kadikoy,5351
Yerinde,45,"Hayir, standart yeterli",1,Aydin,Efeler,2861
Yikamaci,20,"Evet, cikmasi gereken lekeler var",3,Antalya,Kepez,3521
Yikamaci,10,"Evet, cikmasi gereken lekeler var",3,Istanbul,Kadikoy,4862
Yerinde,45,"Evet, cikmasi gereken lekeler var",4,Aydin,Nazilli,3592
Yikamaci,15,"Hayir, standart yeterli",2,Antalya,Kepez,3085
Yerinde,35,"Evet, cikmasi gereken lekeler var",3,Adana,Seyhan,3045
Yikamaci,25,"Hayir, standart yeterli",1,Adana,Cukurova,2639
Yikamaci,10,"Hayir, standart yeterli",3,Adana,Seyhan,2694
Yerinde,40,"Hayir, standart yeterli",4,Aydin,Nazilli,3205
Yerinde,10,"Hayir, standart yeterli",3,Istanbul,Besiktas,4218
Yikamaci,30,"Evet, cikmasi gereken lekeler var",3,Antalya,Kepez,3760
Yerinde,40,"Hayir, standart yeterli",4,Istanbul,Kadikoy,4980
Yikamaci,35,"Hayir, standart yeterli",2,Istanbul,Kadikoy,4964
Yerinde,10,"Evet, cikmasi gereken lekeler var",2,Istanbul,Besiktas,4494
Yikamaci,25,"Hayir, standart yeterli",1,Antalya,Kepez,3039
Yikamaci,20,"Evet, cikmasi gereken lekeler var",1,Antalya,Kepez,3261
Yerinde,20,"Hayir, standart yeterli",3,Ankara,Kecioren,3489
Yikamaci,50,"Hayir, standart yeterli",3,Adana,Seyhan,3407
Yerinde,50,"Hayir, standart yeterli",1,Aydin,Efeler,3003
Yikamaci,10,"Hayir, standart yeterli",2,Ankara,Kecioren,3422
Yerinde,40,"Hayir, standart yeterli",4,Istanbul,Kadikoy,4996
Yikamaci,45,"Hayir, standart yeterli",2,Aydin,Efeler,3297
Yerinde,10,"Hayir, standart yeterli",1,Istanbul,Besiktas,4055
Yikamaci,30,"Hayir, standart yeterli",3,Aydin,Efeler,3245
Yikamaci,30,"Evet, cikmasi gereken lekeler var",4,Ankara,Kecioren,4303
Yerinde,50,"Hayir, standart yeterli",4,Aydin,Efeler,3444
Yerinde,35,"Evet, cikmasi gereken lekeler var",1,Adana,Cukurova,2740
Yerinde,45,"Evet, cikmasi gereken lekeler var",4,Istanbul,Besiktas,5454
Yikamaci,30,"Evet, cikmasi gereken lekeler var",4,Ankara,Kecioren,4463
Yerinde,30,"Hayir, standart yeterli",3,Adana,Seyhan,2667
Yerinde,35,"Evet, cikmasi gereken lekeler var",4,Ankara,Cankaya,4169
Yerinde,50,"Hayir, standart yeterli",2,Adana,Seyhan,2861
Yerinde,40,"Hayir, standart yeterli",1,Ankara,Cankaya,3671
Yerinde,10,"Hayir, standart yeterli",3,Aydin,Nazilli,2547
Yerinde,45,"Hayir, standart yeterli",1,Adana,Seyhan,2625
Yikamaci,10,"Hayir, standart yeterli",4,Adana,Cukurova,2654
Yerinde,50,"Evet, cikmasi gereken lekeler var",1,Adana,Seyhan,3122
Yikamaci,50,"Hayir, standart yeterli",1,Ankara,Kecioren,4065
Yikamaci,40,"Evet, cikmasi gereken lekeler var",1,Adana,Cukurova,3172
Yerinde,15,"Hayir, standart yeterli",3,Istanbul,Kadikoy,4387
Yerinde,10,"Evet, cikmasi gereken lekeler var",3,Antalya,Muratpasa,2952
Yikamaci,20,"Hayir, standart yeterli",2,Aydin,Efeler,2843
Yikamaci,50,"Evet, cikmasi gereken lekeler var",1,Ankara,Cankaya,4337
Yikamaci,30,"Evet, cikmasi gereken lekeler var",3,Adana,Seyhan,3350
Yerinde,30,"Hayir, standart yeterli",3,Istanbul,Kadikoy,4675
Yikamaci,35,"Hayir, standart yeterli",1,Ankara,Cankaya,3748
Yikamaci,45,"Hayir, standart yeterli",2,Aydin,Efeler,3267
Yikamaci,20,"Hayir, standart yeterli",3,Ankara,Kecioren,3873
Yerinde,30,"Evet, cikmasi gereken lekeler var",3,Aydin,Nazilli,3052
Yikamaci,25,"Evet, cikmasi gereken lekeler var",4,Ankara,Kecioren,4361
Yikamaci,35,"Evet, cikmasi gereken lekeler var",1,Adana,Seyhan,3059
Yikamaci,20,"Hayir, standart yeterli",3,Adana,Seyhan,2793
Yerinde,45,"Hayir, standart yeterli",3,Istanbul,Kadikoy,4923
Yikamaci,45,"Evet, cikmasi gereken lekeler var",2,Adana,Seyhan,3487
Yerinde,50,"Evet, cikmasi gereken lekeler var",4,Ankara,Kecioren,4435
Yerinde,45,"Hayir, standart yeterli",2,Antalya,Muratpasa,3392
Yikamaci,30,"Hayir, standart yeterli",2,Adana,Seyhan,2767
Yikamaci,25,"Hayir, standart yeterli",2,Ankara,Kecioren,3676
Yikamaci,50,"Hayir, standart yeterli",3,Istanbul,Kadikoy,5324
Yerinde,20,"Evet, cikmasi gereken lekeler var",2,Adana,Seyhan,2625
Yikamaci,25,"Hayir, standart yeterli",1,Istanbul,Besiktas,4613
Yikamaci,45,"Hayir, standart yeterli",4,Istanbul,Kadikoy,5358
Yerinde,10,"Hayir, standart yeterli",4,Istanbul,Besiktas,4407
Yerinde,30,"Evet, cikmasi gereken lekeler var",3,Antalya,Kepez,3526
Yikamaci,30,"Hayir, standart yeterli",4,Adana,Seyhan,3159
Yikamaci,10,"Hayir, standart yeterli",4,Antalya,Muratpasa,3201
Yerinde,15,"Hayir, standart yeterli",1,Ankara,Cankaya,3173
Yerinde,20,"Evet, cikmasi gereken lekeler var",4,Antalya,Kepez,3368
Yerinde,50,"Hayir, standart yeterli",2,Aydin,Efeler,3126
Yerinde,35,"Hayir, standart yeterli",3,Istanbul,Besiktas,4823
Yikamaci,50,"Hayir, standart yeterli",2,Adana,Seyhan,3334
Yerinde,40,"Hayir, standart yeterli",3,Ankara,Cankaya,3913
Yikamaci,15,"Evet, cikmasi gereken lekeler var",2,Ankara,Kecioren,3897
Yerinde,15,"Evet, cikmasi gereken lekeler var",3,Aydin,Efeler,2860
Yerinde,30,"Hayir, standart yeterli",1,Istanbul,Kadikoy,4399
Yikamaci,45,"Evet, cikmasi gereken lekeler var",3,Ankara,Kecioren,4529
Yerinde,50,"Hayir, standart yeterli",2,Antalya,Kepez,3542
Yerinde,25,"Evet, cikmasi gereken lekeler var",2,Aydin,Efeler,2819
Yerinde,40,"Hayir, standart yeterli",2,Adana,Seyhan,2822
Yikamaci,20,"Hayir, standart yeterli",3,Adana,Seyhan,2754
Yikamaci,45,"Hayir, standart yeterli",3,Aydin,Efeler,3545
Yerinde,15,"Hayir, standart yeterli",3,Aydin,Nazilli,2654
Yerinde,15,"Evet, cikmasi gereken lekeler var",3,Adana,Cukurova,2627
Yikamaci,35,"Hayir, standart yeterli",3,Antalya,Muratpasa,3661
Yikamaci,25,"Hayir, standart yeterli",3,Istanbul,Besiktas,4808
Yikamaci,35,"Hayir, standart yeterli",4,Adana,Seyhan,3268
Yerinde,15,"Hayir, standart yeterli",3,Istanbul,Besiktas,4490
Yikamaci,30,"Evet, cikmasi gereken lekeler var",3,Istanbul,Kadikoy,5198
Yerinde,45,"Hayir, standart yeterli",2,Istanbul,Besiktas,4892
Yerinde,10,"Evet, cikmasi gereken lekeler var",2,Ankara,Kecioren,3337
Yerinde,35,"Hayir, standart yeterli",1,Antalya,Muratpasa,3055
Yerinde,40,"Hayir, standart yeterli",3,Adana,Seyhan,2818
Yikamaci,30,"Hayir, standart yeterli",4,Ankara,Kecioren,4134
Yerinde,40,"Hayir, standart yeterli",1,Adana,Cukurova,2535
Yerinde,35,"Hayir, standart yeterli",3,Antalya,Muratpasa,3258
Yikamaci,50,"Hayir, standart yeterli",1,Ankara,Cankaya,4145
Yerinde,50,"Evet, cikmasi gereken lekeler var",2,Ankara,Cankaya,4142
Yerinde,15,"Hayir, standart yeterli",4,Istanbul,Besiktas,4556
Yikamaci,35,"Evet, cikmasi gereken lekeler var",2,Adana,Cukurova,3237
Yikamaci,50,"Hayir, standart yeterli",3,Ankara,Kecioren,4387
Yerinde,40,"Hayir, standart yeterli",4,Aydin,Nazilli,3290
Yikamaci,35,"Hayir, standart yeterli",3,Ankara,Cankaya,4066
Yerinde,10,"Hayir, standart yeterli",4,Antalya,Kepez,2901
Yikamaci,40,"Hayir, standart yeterli",3,Ankara,Cankaya,4191
Yerinde,25,"Hayir, standart yeterli",3,Aydin,Efeler,2778
Yerinde,45,"Evet, cikmasi gereken lekeler var",1,Aydin,Efeler,3050
Yerinde,45,"Hayir, standart yeterli",1,Aydin,Nazilli,2960
Yikamaci,35,"Hayir, standart yeterli",4,Aydin,Efeler,3478
Yerinde,45,"Hayir, standart yeterli",3,Ankara,Kecioren,3941
Yikamaci,15,"Hayir, standart yeterli",2,Istanbul,Besiktas,4531
Yerinde,10,"Evet, cikmasi gereken lekeler var",4,Antalya,Kepez,3140
Yerinde,45,"Hayir, standart yeterli",2,Istanbul,Kadikoy,4860
Yikamaci,45,"Hayir, standart yeterli",1,Aydin,Nazilli,3137
Yerinde,45,"Evet, cikmasi gereken lekeler var",4,Antalya,Kepez,3967
Yerinde,40,"Evet, cikmasi gereken lekeler var",2,Ankara,Cankaya,4025
Yikamaci,30,"Evet, cikmasi gereken lekeler var",4,Antalya,Kepez,3836
Yerinde,15,"Hayir, standart yeterli",1,Istanbul,Besiktas,4156
Yikamaci,50,"Hayir, standart yeterli",1,Antalya,Muratpasa,3669
Yikamaci,25,"Hayir, standart yeterli",3,Aydin,Efeler,3058
Yerinde,30,"Hayir, standart yeterli",1,Aydin,Nazilli,2671
Yikamaci,35,"Hayir, standart yeterli",2,Istanbul,Kadikoy,4985
Yikamaci,40,"Hayir, standart yeterli",2,Aydin,Efeler,3175
Yikamaci,25,"Hayir, standart yeterli",1,Aydin,Nazilli,2848
Yikamaci,10,"Evet, cikmasi gereken lekeler var",2,Istanbul,Kadikoy,4792
Yerinde,50,"Hayir, standart yeterli",4,Antalya,Kepez,3794
Yerinde,40,"Hayir, standart yeterli",2,Adana,Seyhan,2668
Yikamaci,50,"Hayir, standart yeterli",3,Aydin,Efeler,3664
Yerinde,15,"Hayir, standart yeterli",2,Antalya,Kepez,2812
Yerinde,35,"Evet, cikmasi gereken lekeler var",3,Ankara,Kecioren,4133
Yikamaci,10,"Hayir, standart yeterli",2,Istanbul,Kadikoy,4430
Yerinde,20,"Evet, cikmasi gereken lekeler var",1,Ankara,Cankaya,3423
Yikamaci,10,"Evet, cikmasi gereken lekeler var",1,Antalya,Muratpasa,3015
Yikamaci,35,"Evet, cikmasi gereken lekeler var",2,Adana,Seyhan,3267
Yerinde,50,"Evet, cikmasi gereken lekeler var",4,Antalya,Muratpasa,3945
Yerinde,25,"Evet, cikmasi gereken lekeler var",1,Aydin,Nazilli,2771
Yikamaci,20,"Hayir, standart yeterli",2,Ankara,Cankaya,3634
Yerinde,15,"Evet, cikmasi gereken lekeler var",4,Istanbul,Kadikoy,4750
Yerinde,30,"Evet, cikmasi gereken lekeler var",2,Aydin,Efeler,2949
Yikamaci,20,"Hayir, standart yeterli",4,Aydin,Efeler,3052
Yerinde,25,"Evet, cikmasi gereken lekeler var",1,Antalya,Muratpasa,2993
Yerinde,30,"Evet, cikmasi gereken lekeler var",1,Ankara,Kecioren,3572
Yikamaci,15,"Hayir, standart yeterli",2,Adana,Cukurova,2639
Yerinde,50,"Hayir, standart yeterli",4,Antalya,Kepez,3825
Yerinde,10,"Evet, cikmasi gereken lekeler var",3,Antalya,Kepez,2983
Yerinde,30,"Hayir, standart yeterli",3,Antalya,Kepez,3140
Yerinde,35,"Evet, cikmasi gereken lekeler var",2,Antalya,Muratpasa,3451
Yerinde,50,"Hayir, standart yeterli",3,Istanbul,Besiktas,5093
Yikamaci,45,"Hayir, standart yeterli",4,Aydin,Nazilli,3568
Yerinde,30,"Evet, cikmasi gereken lekeler var",1,Ankara,Kecioren,3612
Yikamaci,25,"Evet, cikmasi gereken lekeler var",4,Ankara,Kecioren,4322
Yerinde,50,"Evet, cikmasi gereken lekeler var",4,Aydin,Nazilli,3673
Yerinde,15,"Evet, cikmasi gereken lekeler var",2,Antalya,Muratpasa,3057
Yikamaci,20,"Evet, cikmasi gereken lekeler var",2,Ankara,Kecioren,3831
