yikama_yeri,metrekare,leke_durumu,parca_sayisi,il,ilce,fiyat
Yikamaci,40,"Hayir, standart yeterli",3,Ankara,Kecioren,4155
Yerinde,45,"Evet, cikmasi gereken lekeler var",4,Ankara,Mamak,4363
Yerinde,30,"Hayir, standart yeterli",1,Aydin,Efeler,2511
Yikamaci,45,"Evet, cikmasi gereken lekeler var",3,Istanbul,Kadikoy,5598
Yerinde,25,"Evet, cikmasi gereken lekeler var",1,Antalya,Konyaalti,3033
Yikamaci,40,"Hayir, standart yeterli",4,Istanbul,Sisli,5363
Yerinde,30,"Hayir, standart yeterli",3,Ankara,Cankaya,3713
Yerinde,50,"Evet, cikmasi gereken lekeler var",2,Ankara,Cankaya,4211
Yikamaci,30,"Hayir, standart yeterli",2,Istanbul,Besiktas,4861
Yikamaci,15,"Evet, cikmasi gereken lekeler var",2,Adana,Seyhan,2858
Yikamaci,35,"Evet, cikmasi gereken lekeler var",1,Antalya,Muratpasa,3467
Yikamaci,10,"Hayir, standart yeterli",3,Aydin,Soke,2849
Yerinde,35,"Hayir, standart yeterli",1,Antalya,Kepez,2907
Yikamaci,10,"Evet, cikmasi gereken lekeler var",4,Antalya,Konyaalti,3486
Yikamaci,50,"Hayir, standart yeterli",1,Antalya,Konyaalti,3646
Yikamaci,40,"Hayir, standart yeterli",3,Istanbul,Kadikoy,5280
Yikamaci,50,"Evet, cikmasi gereken lekeler var",3,Istanbul,Kadikoy,5740
Yerinde,20,"Evet, cikmasi gereken lekeler var",4,Adana,Cukurova,2861
Yerinde,20,"Evet, cikmasi gereken lekeler var",2,Ankara,Mamak,3682
Yerinde,25,"Hayir, standart yeterli",3,Adana,Cukurova,2544
Yerinde,20,"Evet, cikmasi gereken lekeler var",3,Istanbul,Besiktas,4757
Yikamaci,10,"Hayir, standart yeterli",2,Istanbul,Besiktas,4422
Yerinde,20,"Evet, cikmasi gereken lekeler var",4,Antalya,Kepez,3399
Yikamaci,20,"Hayir, standart yeterli",2,Aydin,Soke,2795
Yerinde,30,"Hayir, standart yeterli",4,Adana,Yuregir,2759
Yikamaci,25,"Hayir, standart yeterli",2,Antalya,Kepez,3150
Yikamaci,25,"Evet, cikmasi gereken lekeler var",4,Istanbul,Kadikoy,5218
Yerinde,10,"Hayir, standart yeterli",1,Aydin,Nazilli,2265
Yerinde,45,"Hayir, standart yeterli",2,Istanbul,Besiktas,4936
Yerinde,50,"Evet, cikmasi gereken lekeler var",1,Antalya,Muratpasa,3579
Yikamaci,30,"Hayir, standart yeterli",3,Antalya,Konyaalti,3588
Yikamaci,10,"Hayir, standart yeterli",4,Ankara,Cankaya,3818
Yikamaci,50,"Hayir, standart yeterli",3,Antalya,Muratpasa,3894
Yerinde,25,"Evet, cikmasi gereken lekeler var",4,Istanbul,Besiktas,5076
Yerinde,45,"Evet, cikmasi gereken lekeler var",3,Aydin,Soke,3465
Yerinde,40,"Hayir, standart yeterli",2,Aydin,Nazilli,2954
Yerinde,35,"Hayir, standart yeterli",1,Ankara,Kecioren,3571
Yerinde,45,"Evet, cikmasi gereken lekeler var",3,Ankara,Cankaya,4258
Yikamaci,35,"Evet, cikmasi gereken lekeler var",3,Aydin,Nazilli,3588
Yerinde,20,"Hayir, standart yeterli",4,Adana,Seyhan,2719
Yerinde,25,"Evet, cikmasi gereken lekeler var",3,Istanbul,Sisli,4801
Yerinde,25,"Evet, cikmasi gereken lekeler var",3,Ankara,Cankaya,3853
Yikamaci,50,"Hayir, standart yeterli",4,Istanbul,Kadikoy,5548
Yikamaci,15,"Evet, cikmasi gereken lekeler var",3,Adana,Seyhan,2988
Yikamaci,50,"Hayir, standart yeterli",2,Ankara,Mamak,4298
Yerinde,40,"Evet, cikmasi gereken lekeler var",4,Adana,Seyhan,3301
Yerinde,30,"Hayir, standart yeterli",4,Antalya,Kepez,3357
Yikamaci,45,"Hayir, standart yeterli",1,Istanbul,Sisli,5064
Yerinde,40,"Evet, cikmasi gereken lekeler var",1,Aydin,Nazilli,3040
Yikamaci,40,"Hayir, standart yeterli",1,Adana,Yuregir,2832
Yikamaci,30,"Hayir, standart yeterli",4,Istanbul,Kadikoy,5155
Yikamaci,45,"Hayir, standart yeterli",1,Antalya,Kepez,3479
Yikamaci,30,"Hayir, standart yeterli",1,Adana,Cukurova,2726
Yerinde,40,"Hayir, standart yeterli",2,Istanbul,Sisli,4691
Yikamaci,25,"Hayir, standart yeterli",4,Ankara,Cankaya,4026
Yerinde,30,"Hayir, standart yeterli",2,Aydin,Nazilli,2820
Yikamaci,30,"Evet, cikmasi gereken lekeler var",1,Ankara,Mamak,3852
Yerinde,20,"Hayir, standart yeterli",1,Adana,Cukurova,2194
Yikamaci,40,"Evet, cikmasi gereken lekeler var",4,Istanbul,Besiktas,5643
Yikamaci,15,"Evet, cikmasi gereken lekeler var",4,Aydin,Efeler,3337
Yerinde,20,"Hayir, standart yeterli",1,Ankara,Kecioren,3201
Yikamaci,40,"Evet, cikmasi gereken lekeler var",3,Aydin,Nazilli,3589
Yikamaci,30,"Evet, cikmasi gereken lekeler var",2,Antalya,Muratpasa,3662
Yerinde,10,"Hayir, standart yeterli",1,Antalya,Kepez,2546
Yikamaci,50,"Hayir, standart yeterli",1,Antalya,Kepez,3584
Yerinde,25,"Evet, cikmasi gereken lekeler var",1,Adana,Yuregir,2637
Yikamaci,20,"Hayir, standart yeterli",3,Adana,Yuregir,2831
Yikamaci,40,"Hayir, standart yeterli",3,Antalya,Muratpasa,3783
Yerinde,45,"Evet, cikmasi gereken lekeler var",4,Ankara,Mamak,4365
Yerinde,15,"Hayir, standart yeterli",1,Ankara,Cankaya,3059
Yikamaci,15,"Evet, cikmasi gereken lekeler var",2,Istanbul,Sisli,4820
Yikamaci,35,"Evet, cikmasi gereken lekeler var",3,Adana,Cukurova,3337
Yikamaci,20,"Evet, cikmasi gereken lekeler var",1,Ankara,Mamak,3676
Yerinde,25,"Hayir, standart yeterli",3,Istanbul,Kadikoy,4691
Yerinde,50,"Hayir, standart yeterli",3,Ankara,Kecioren,4115
Yerinde,40,"Hayir, standart yeterli",1,Adana,Cukurova,2596
Yerinde,10,"Hayir, standart yeterli",4,Antalya,Muratpasa,2963
Yikamaci,25,"Hayir, standart yeterli",4,Istanbul,Besiktas,5002
Yikamaci,15,"Hayir, standart yeterli",1,Antalya,Muratpasa,2948
Yerinde,10,"Hayir, standart yeterli",4,Ankara,Cankaya,3449
Yerinde,45,"Evet, cikmasi gereken lekeler var",2,Ankara,Kecioren,4159
Yikamaci,30,"Hayir, standart yeterli",4,Antalya,Konyaalti,3739
Yerinde,50,"Hayir, standart yeterli",4,Adana,Seyhan,3338
Yikamaci,10,"Hayir, standart yeterli",4,Ankara,Mamak,3832
Yikamaci,20,"Hayir, standart yeterli",1,Ankara,Mamak,3536
Yerinde,45,"Hayir, standart yeterli",1,Ankara,Mamak,3608
Yerinde,10,"Hayir, standart yeterli",3,Ankara,Mamak,3265
Yerinde,20,"Hayir, standart yeterli",2,Istanbul,Besiktas,4423
Yerinde,15,"Hayir, standart yeterli",3,Antalya,Kepez,2968
Yikamaci,35,"Hayir, standart yeterli",2,Ankara,Kecioren,3968
Yerinde,50,"Evet, cikmasi gereken lekeler var",1,Adana,Cukurova,3056
Yerinde,35,"Hayir, standart yeterli",3,Adana,Seyhan,2832
Yikamaci,30,"Evet, cikmasi gereken lekeler var",2,Adana,Yuregir,3175
Yikamaci,40,"Hayir, standart yeterli",2,Istanbul,Kadikoy,4993
Yikamaci,45,"Evet, cikmasi gereken lekeler var",3,Ankara,Mamak,4615
Yerinde,30,"Hayir, standart yeterli",1,Adana,Seyhan,2330
Yikamaci,30,"Evet, cikmasi gereken lekeler var",3,Adana,Yuregir,3167
Yerinde,30,"Evet, cikmasi gereken lekeler var",2,Adana,Cukurova,2846
Yikamaci,20,"Hayir, standart yeterli",1,Adana,Yuregir,2459
Yerinde,20,"Hayir, standart yeterli",2,Istanbul,Kadikoy,4306
Yerinde,20,"Evet, cikmasi gereken lekeler var",3,Aydin,Soke,2988
Yikamaci,20,"Evet, cikmasi gereken lekeler var",1,Aydin,Soke,2867
Yikamaci,25,"Evet, cikmasi gereken lekeler var",3,Ankara,Cankaya,4072
Yikamaci,45,"Evet, cikmasi gereken lekeler var",4,Ankara,Cankaya,4656
Yikamaci,30,"Hayir, standart yeterli",3,Antalya,Konyaalti,3577
Yerinde,25,"Evet, cikmasi gereken lekeler var",1,Ankara,Kecioren,3564
Yerinde,15,"Evet, cikmasi gereken lekeler var",2,Antalya,Konyaalti,3027
Yikamaci,35,"Evet, cikmasi gereken lekeler var",3,Istanbul,Kadikoy,5252
Yikamaci,45,"Hayir, standart yeterli",1,Aydin,Nazilli,3247
Yerinde,35,"Hayir, standart yeterli",3,Adana,Seyhan,2846
Yikamaci,30,"Evet, cikmasi gereken lekeler var",3,Antalya,Konyaalti,3827
Yerinde,15,"Evet, cikmasi gereken lekeler var",3,Istanbul,Kadikoy,4607
Yikamaci,15,"Hayir, standart yeterli",2,Aydin,Soke,2733
Yerinde,45,"Hayir, standart yeterli",1,Adana,Seyhan,2608
Yikamaci,40,"Hayir, standart yeterli",4,Antalya,Muratpasa,3885
Yerinde,15,"Hayir, standart yeterli",1,Istanbul,Sisli,4137
Yikamaci,10,"Hayir, standart yeterli",1,Ankara,Mamak,3217
Yikamaci,50,"Hayir, standart yeterli",1,Adana,Seyhan,3112
Yikamaci,20,"Hayir, standart yeterli",3,Istanbul,Kadikoy,4900
Yerinde,40,"Hayir, standart yeterli",1,Aydin,Efeler,2879
Yikamaci,35,"Evet, cikmasi gereken lekeler var",3,Ankara,Kecioren,4326
Yerinde,40,"Hayir, standart yeterli",1,Ankara,Cankaya,3617
Yerinde,45,"Hayir, standart yeterli",1,Ankara,Mamak,3794
Yerinde,35,"Evet, cikmasi gereken lekeler var",1,Istanbul,Sisli,4806
Yikamaci,10,"Hayir, standart yeterli",4,Istanbul,Kadikoy,4718
Yerinde,20,"Evet, cikmasi gereken lekeler var",4,Antalya,Konyaalti,3480
Yerinde,45,"Hayir, standart yeterli",3,Aydin,Nazilli,3135
Yikamaci,25,"Hayir, standart yeterli",4,Adana,Yuregir,3145
Yerinde,40,"Hayir, standart yeterli",4,Istanbul,Sisli,4990
Yerinde,30,"Hayir, standart yeterli",2,Ankara,Mamak,3524
Yerinde,35,"Hayir, standart yeterli",4,Aydin,Efeler,3190
Yerinde,20,"Hayir, standart yeterli",3,Antalya,Konyaalti,2946
Yerinde,10,"Hayir, standart yeterli",2,Ankara,Cankaya,3212
Yikamaci,40,"Hayir, standart yeterli",3,Aydin,Nazilli,3302
Yikamaci,40,"Evet, cikmasi gereken lekeler var",4,Adana,Cukurova,3567
Yerinde,35,"Evet, cikmasi gereken lekeler var",2,Aydin,Nazilli,3005
Yerinde,15,"Hayir, standart yeterli",3,Aydin,Efeler,2521
Yikamaci,45,"Hayir, standart yeterli",3,Ankara,Cankaya,4218
Yerinde,45,"Hayir, standart yeterli",1,Antalya,Konyaalti,3165
Yikamaci,15,"Hayir, standart yeterli",4,Ankara,Mamak,3866
Yerinde,30,"Hayir, standart yeterli",3,Antalya,Konyaalti,3260
Yikamaci,25,"Hayir, standart yeterli",2,Istanbul,Kadikoy,4815
Yikamaci,40,"Hayir, standart yeterli",4,Istanbul,Sisli,5315
Yerinde,20,"Evet, cikmasi gereken lekeler var",2,Ankara,Cankaya,3507
Yikamaci,30,"Hayir, standart yeterli",3,Antalya,Kepez,3514
Yerinde,50,"Hayir, standart yeterli",4,Istanbul,Sisli,5200
Yikamaci,15,"Hayir, standart yeterli",3,Aydin,Soke,2884
Yikamaci,45,"Hayir, standart yeterli",1,Antalya,Muratpasa,3494
Yerinde,50,"Evet, cikmasi gereken lekeler var",2,Adana,Seyhan,3214
Yerinde,15,"Evet, cikmasi gereken lekeler var",2,Ankara,Kecioren,3599
Yikamaci,10,"Evet, cikmasi gereken lekeler var",3,Istanbul,Kadikoy,4881
Yikamaci,20,"Evet, cikmasi gereken lekeler var",2,Ankara,Cankaya,3818
Yikamaci,35,"Evet, cikmasi gereken lekeler var",2,Adana,Cukurova,3221
Yerinde,45,"Evet, cikmasi gereken lekeler var",1,Aydin,Soke,3232
Yerinde,50,"Hayir, standart yeterli",3,Adana,Yuregir,3061
Yikamaci,25,"Hayir, standart yeterli",3,Istanbul,Sisli,4953
Yerinde,40,"Hayir, standart yeterli",1,Ankara,Kecioren,3587
Yikamaci,50,"Evet, cikmasi gereken lekeler var",3,Ankara,Cankaya,4738
Yikamaci,25,"Hayir, standart yeterli",1,Aydin,Nazilli,2827
Yerinde,15,"Evet, cikmasi gereken lekeler var",1,Ankara,Mamak,3281
Yerinde,10,"Hayir, standart yeterli",4,Istanbul,Sisli,4474
Yikamaci,15,"Hayir, standart yeterli",1,Aydin,Efeler,2585
Yikamaci,35,"Hayir, standart yeterli",3,Adana,Cukurova,3130
Yerinde,10,"Hayir, standart yeterli",2,Aydin,Soke,2399
Yikamaci,35,"Evet, cikmasi gereken lekeler var",2,Istanbul,Kadikoy,5128
Yikamaci,50,"Hayir, standart yeterli",1,Istanbul,Sisli,5025
Yerinde,45,"Hayir, standart yeterli",1,Antalya,Kepez,3194
Yikamaci,35,"Hayir, standart yeterli",1,Ankara,Cankaya,3761
Yerinde,40,"Hayir, standart yeterli",4,Adana,Yuregir,2986
Yikamaci,40,"Hayir, standart yeterli",1,Adana,Yuregir,2937
Yikamaci,35,"Evet, cikmasi gereken lekeler var",1,Istanbul,Kadikoy,5047
Yikamaci,20,"Evet, cikmasi gereken lekeler var",4,Antalya,Konyaalti,3678
Yerinde,30,"Evet, cikmasi gereken lekeler var",1,Istanbul,Kadikoy,4706
Yikamaci,30,"Evet, cikmasi gereken lekeler var",4,Istanbul,Sisli,5437
Yerinde,20,"Evet, cikmasi gereken lekeler var",2,Istanbul,Kadikoy,4538
Yikamaci,45,"Hayir, standart yeterli",3,Istanbul,Sisli,5204
Yikamaci,35,"Evet, cikmasi gereken lekeler var",4,Adana,Yuregir,3441
Yerinde,20,"Evet, cikmasi gereken lekeler var",1,Antalya,Muratpasa,2871
Yerinde,20,"Hayir, standart yeterli",1,Istanbul,Sisli,4204
Yikamaci,30,"Hayir, standart yeterli",3,Antalya,Kepez,3493
Yerinde,25,"Evet, cikmasi gereken lekeler var",3,Istanbul,Sisli,4905
Yikamaci,40,"Hayir, standart yeterli",2,Istanbul,Kadikoy,5100
Yerinde,45,"Hayir, standart yeterli",4,Adana,Yuregir,3071
Yikamaci,20,"Evet, cikmasi gereken lekeler var",4,Istanbul,Besiktas,5191
Yerinde,25,"Hayir, standart yeterli",2,Adana,Seyhan,2534
Yerinde,30,"Evet, cikmasi gereken lekeler var",2,Ankara,Mamak,3802
Yerinde,15,"Hayir, standart yeterli",4,Adana,Yuregir,2559
Yerinde,15,"Evet, cikmasi gereken lekeler var",4,Antalya,Muratpasa,3354
Yikamaci,50,"Hayir, standart yeterli",3,Aydin,Efeler,3541
Yikamaci,20,"Hayir, standart yeterli",1,Aydin,Soke,2630
Yerinde,15,"Hayir, standart yeterli",1,Adana,Seyhan,2001
Yerinde,50,"Evet, cikmasi gereken lekeler var",3,Istanbul,Kadikoy,5290
Yerinde,20,"Evet, cikmasi gereken lekeler var",3,Antalya,Konyaalti,3259
Yerinde,35,"Hayir, standart yeterli",4,Ankara,Cankaya,3981
Yikamaci,40,"Hayir, standart yeterli",3,Istanbul,Kadikoy,5121
Yikamaci,40,"Hayir, standart yeterli",2,Adana,Cukurova,2991
Yikamaci,35,"Hayir, standart yeterli",3,Aydin,Efeler,3297
Yikamaci,10,"Evet, cikmasi gereken lekeler var",4,Aydin,Nazilli,3206
Yerinde,50,"Hayir, standart yeterli",2,Ankara,Cankaya,3911
Yerinde,45,"Hayir, standart yeterli",2,Aydin,Efeler,2958
Yerinde,20,"Evet, cikmasi gereken lekeler var",4,Istanbul,Besiktas,4806
Yikamaci,30,"Hayir, standart yeterli",3,Antalya,Muratpasa,3547
Yikamaci,35,"Hayir, standart yeterli",1,Ankara,Mamak,3713
Yerinde,10,"Evet, cikmasi gereken lekeler var",1,Ankara,Mamak,3172
Yerinde,30,"Evet, cikmasi gereken lekeler var",4,Antalya,Muratpasa,3592
Yikamaci,40,"Hayir, standart yeterli",2,Aydin,Nazilli,3191
Yikamaci,15,"Hayir, standart yeterli",1,Aydin,Soke,2501
Yerinde,50,"Hayir, standart yeterli",2,Ankara,Cankaya,3911
Yerinde,15,"Evet, cikmasi gereken lekeler var",3,Adana,Yuregir,2566
Yerinde,40,"Hayir, standart yeterli",3,Istanbul,Kadikoy,4937
Yerinde,45,"Evet, cikmasi gereken lekeler var",2,Antalya,Muratpasa,3566
Yikamaci,20,"Hayir, standart yeterli",4,Ankara,Kecioren,3943
Yikamaci,15,"Hayir, standart yeterli",2,Ankara,Cankaya,3622
Yerinde,30,"Evet, cikmasi gereken lekeler var",1,Aydin,Soke,2874
Yikamaci,20,"Hayir, standart yeterli",2,Aydin,Efeler,2796
Yerinde,15,"Hayir, standart yeterli",3,Ankara,Mamak,3347
Yerinde,40,"Hayir, standart yeterli",2,Istanbul,Kadikoy,4762
Yikamaci,50,"Evet, cikmasi gereken lekeler var",4,Ankara,Kecioren,4852
Yerinde,40,"Evet, cikmasi gereken lekeler var",3,Antalya,Konyaalti,3639
Yerinde,10,"Hayir, standart yeterli",2,Ankara,Cankaya,3191
Yikamaci,40,"Hayir, standart yeterli",4,Aydin,Soke,3473
Yikamaci,45,"Hayir, standart yeterli",2,Adana,Yuregir,3232
Yerinde,35,"Hayir, standart yeterli",3,Antalya,Muratpasa,3326
Yerinde,20,"Evet, cikmasi gereken lekeler var",1,Istanbul,Kadikoy,4356
Yikamaci,35,"Hayir, standart yeterli",3,Aydin,Efeler,3236
Yikamaci,45,"Evet, cikmasi gereken lekeler var",1,Aydin,Soke,3373
Yerinde,50,"Hayir, standart yeterli",4,Istanbul,Besiktas,5195
Yikamaci,35,"Hayir, standart yeterli",3,Adana,Seyhan,3102
Yerinde,10,"Hayir, standart yeterli",2,Ankara,Kecioren,3191
Yikamaci,30,"Hayir, standart yeterli",4,Antalya,Muratpasa,3651
Yerinde,45,"Hayir, standart yeterli",4,Antalya,Konyaalti,3648
Yerinde,10,"Hayir, standart yeterli",4,Istanbul,Sisli,4492
Yerinde,25,"Evet, cikmasi gereken lekeler var",1,Aydin,Nazilli,2732
Yikamaci,15,"Hayir, standart yeterli",4,Antalya,Konyaalti,3264
Yikamaci,15,"Evet, cikmasi gereken lekeler var",2,Istanbul,Kadikoy,4729
Yikamaci,25,"Evet, cikmasi gereken lekeler var",2,Adana,Yuregir,3042
Yikamaci,50,"Hayir, standart yeterli",3,Ankara,Mamak,4426
Yikamaci,45,"Hayir, standart yeterli",4,Ankara,Kecioren,4508
Yerinde,20,"Hayir, standart yeterli",4,Antalya,Kepez,3082
Yikamaci,20,"Evet, cikmasi gereken lekeler var",2,Antalya,Kepez,3377
Yikamaci,50,"Evet, cikmasi gereken lekeler var",4,Antalya,Konyaalti,4200
Yerinde,35,"Hayir, standart yeterli",1,Antalya,Konyaalti,3055
Yerinde,50,"Hayir, standart yeterli",1,Istanbul,Sisli,4811
Yikamaci,50,"Evet, cikmasi gereken lekeler var",1,Aydin,Nazilli,3538
Yikamaci,40,"Evet, cikmasi gereken lekeler var",4,Istanbul,Sisli,5645
Yikamaci,30,"Hayir, standart yeterli",4,Antalya,Muratpasa,3743
Yikamaci,30,"Hayir, standart yeterli",2,Ankara,Mamak,3888
Yerinde,50,"Hayir, standart yeterli",2,Aydin,Soke,3249
Yikamaci,35,"Hayir, standart yeterli",4,Adana,Seyhan,3343
Yerinde,15,"Hayir, standart yeterli",2,Istanbul,Kadikoy,4173
Yerinde,20,"Hayir, standart yeterli",1,Antalya,Kepez,2742
Yerinde,25,"Evet, cikmasi gereken lekeler var",3,Aydin,Soke,2985
Yikamaci,30,"Evet, cikmasi gereken lekeler var",2,Istanbul,Kadikoy,5152
Yikamaci,45,"Evet, cikmasi gereken lekeler var",2,Ankara,Mamak,4479
Yikamaci,40,"Evet, cikmasi gereken lekeler var",1,Aydin,Nazilli,3357
Yerinde,30,"Hayir, standart yeterli",2,Ankara,Kecioren,3608
Yerinde,15,"Evet, cikmasi gereken lekeler var",4,Aydin,Nazilli,3043
Yerinde,50,"Hayir, standart yeterli",1,Ankara,Mamak,3721
Yerinde,50,"Evet, cikmasi gereken lekeler var",1,Istanbul,Sisli,5061
Yikamaci,45,"Evet, cikmasi gereken lekeler var",2,Adana,Cukurova,3487
Yikamaci,15,"Evet, cikmasi gereken lekeler var",2,Adana,Seyhan,2807
Yikamaci,10,"Hayir, standart yeterli",4,Ankara,Kecioren,3777
Yikamaci,20,"Evet, cikmasi gereken lekeler var",2,Adana,Seyhan,2857
Yikamaci,10,"Hayir, standart yeterli",2,Aydin,Soke,2739
Yerinde,20,"Evet, cikmasi gereken lekeler var",1,Istanbul,Besiktas,4458
Yerinde,10,"Hayir, standart yeterli",4,Ankara,Cankaya,3389
Yerinde,50,"Hayir, standart yeterli",4,Ankara,Cankaya,4226
Yikamaci,10,"Evet, cikmasi gereken lekeler var",4,Aydin,Soke,3189
Yikamaci,40,"Evet, cikmasi gereken lekeler var",1,Aydin,Efeler,3440
Yikamaci,25,"Hayir, standart yeterli",1,Istanbul,Kadikoy,4582
Yikamaci,15,"Hayir, standart yeterli",1,Ankara,Mamak,3385
Yikamaci,25,"Hayir, standart yeterli",3,Adana,Cukurova,2824
Yerinde,25,"Hayir, standart yeterli",3,Istanbul,Sisli,4623
Yikamaci,25,"Hayir, standart yeterli",4,Aydin,Efeler,3225
Yerinde,25,"Hayir, standart yeterli",3,Ankara,Cankaya,3698
Yikamaci,25,"Evet, cikmasi gereken lekeler var",3,Ankara,Mamak,4144
Yerinde,50,"Evet, cikmasi gereken lekeler var",1,Aydin,Soke,3316
Yerinde,50,"Hayir, standart yeterli",1,Istanbul,Kadikoy,4823
Yerinde,25,"Hayir, standart yeterli",4,Aydin,Nazilli,2873
Yerinde,40,"Hayir, standart yeterli",3,Adana,Seyhan,2987
Yerinde,45,"Hayir, standart yeterli",1,Antalya,Muratpasa,3266
Yerinde,50,"Hayir, standart yeterli",4,Adana,Cukurova,3158
Yerinde,30,"Hayir, standart yeterli",2,Aydin,Nazilli,2764
Yikamaci,20,"Hayir, standart yeterli",2,Aydin,Nazilli,2930
Yerinde,40,"Hayir, standart yeterli",3,Istanbul,Sisli,4846
Yikamaci,25,"Evet, cikmasi gereken lekeler var",3,Aydin,Soke,3422
Yikamaci,30,"Hayir, standart yeterli",1,Ankara,Mamak,3743
Yikamaci,30,"Hayir, standart yeterli",2,Istanbul,Besiktas,4878
Yerinde,25,"Evet, cikmasi gereken lekeler var",1,Istanbul,Sisli,4489
Yerinde,20,"Evet, cikmasi gereken lekeler var",2,Ankara,Kecioren,3650
Yikamaci,30,"Evet, cikmasi gereken lekeler var",1,Adana,Seyhan,2976
Yerinde,45,"Evet, cikmasi gereken lekeler var",2,Adana,Yuregir,3149
Yerinde,50,"Hayir, standart yeterli",3,Adana,Yuregir,3186
Yerinde,20,"Evet, cikmasi gereken lekeler var",1,Istanbul,Besiktas,4513
Yikamaci,40,"Hayir, standart yeterli",2,Adana,Seyhan,3117
Yikamaci,40,"Hayir, standart yeterli",2,Aydin,Soke,3260
Yerinde,25,"Evet, cikmasi gereken lekeler var",1,Antalya,Konyaalti,2987
Yerinde,30,"Hayir, standart yeterli",1,Ankara,Cankaya,3454
Yerinde,50,"Hayir, standart yeterli",3,Istanbul,Kadikoy,5051
Yerinde,25,"Hayir, standart yeterli",4,Ankara,Mamak,3659
Yerinde,20,"Hayir, standart yeterli",1,Istanbul,Sisli,4231
Yikamaci,35,"Hayir, standart yeterli",3,Istanbul,Kadikoy,5073
Yikamaci,10,"Hayir, standart yeterli",1,Istanbul,Besiktas,4356
Yerinde,30,"Evet, cikmasi gereken lekeler var",3,Antalya,Konyaalti,3380
Yerinde,40,"Hayir, standart yeterli",3,Aydin,Soke,3165
Yikamaci,45,"Hayir, standart yeterli",4,Adana,Yuregir,3402
Yerinde,15,"Hayir, standart yeterli",4,Aydin,Efeler,2692
Yerinde,40,"Hayir, standart yeterli",4,Adana,Seyhan,2987
Yerinde,30,"Hayir, standart yeterli",2,Adana,Cukurova,2605
Yerinde,25,"Hayir, standart yeterli",3,Adana,Seyhan,2687
Yikamaci,25,"Hayir, standart yeterli",4,Ankara,Mamak,3985
Yikamaci,20,"Evet, cikmasi gereken lekeler var",3,Adana,Cukurova,3078
Yerinde,40,"Hayir, standart yeterli",3,Aydin,Nazilli,3023
Yikamaci,30,"Evet, cikmasi gereken lekeler var",3,Istanbul,Besiktas,5216
Yikamaci,35,"Evet, cikmasi gereken lekeler var",2,Ankara,Kecioren,4204
Yerinde,50,"Evet, cikmasi gereken lekeler var",1,Ankara,Cankaya,4049
Yikamaci,35,"Hayir, standart yeterli",4,Ankara,Cankaya,4230
Yerinde,20,"Evet, cikmasi gereken lekeler var",1,Antalya,Konyaalti,2981
Yerinde,40,"Evet, cikmasi gereken lekeler var",3,Antalya,Muratpasa,3580
Yerinde,10,"Evet, cikmasi gereken lekeler var",2,Ankara,Mamak,3438
Yerinde,10,"Evet, cikmasi gereken lekeler var",3,Antalya,Konyaalti,2982
Yikamaci,35,"Hayir, standart yeterli",3,Ankara,Cankaya,4101
Yikamaci,40,"Hayir, standart yeterli",2,Istanbul,Besiktas,5130
Yikamaci,10,"Hayir, standart yeterli",4,Istanbul,Sisli,4650
Yikamaci,30,"Evet, cikmasi gereken lekeler var",4,Istanbul,Sisli,5493
Yikamaci,40,"Hayir, standart yeterli",4,Antalya,Muratpasa,3905
Yikamaci,45,"Evet, cikmasi gereken lekeler var",4,Istanbul,Besiktas,5610
Yikamaci,45,"Hayir, standart yeterli",4,Adana,Cukurova,3506
Yikamaci,40,"Hayir, standart yeterli",4,Antalya,Kepez,3875
Yerinde,35,"Evet, cikmasi gereken lekeler var",2,Adana,Cukurova,2871
Yerinde,35,"Hayir, standart yeterli",1,Aydin,Efeler,2793
Yerinde,35,"Hayir, standart yeterli",1,Antalya,Konyaalti,3014
Yikamaci,50,"Hayir, standart yeterli",2,Adana,Seyhan,3273
Yerinde,45,"Hayir, standart yeterli",1,Ankara,Mamak,3620
Yikamaci,25,"Hayir, standart yeterli",2,Antalya,Konyaalti,3183
Yerinde,30,"Hayir, standart yeterli",3,Aydin,Efeler,2920
Yikamaci,45,"Hayir, standart yeterli",3,Aydin,Soke,3519
Yerinde,15,"Hayir, standart yeterli",4,Adana,Cukurova,2453
Yikamaci,20,"Evet, cikmasi gereken lekeler var",3,Istanbul,Sisli,5042
Yerinde,50,"Hayir, standart yeterli",2,Istanbul,Kadikoy,5045
Yerinde,50,"Evet, cikmasi gereken lekeler var",3,Istanbul,Sisli,5363
Yikamaci,50,"Hayir, standart yeterli",2,Adana,Cukurova,3228
Yerinde,25,"Hayir, standart yeterli",4,Aydin,Soke,2907
Yerinde,10,"Hayir, standart yeterli",3,Antalya,Kepez,2842
Yikamaci,30,"Evet, cikmasi gereken lekeler var",2,Aydin,Nazilli,3368
Yerinde,40,"Hayir, standart yeterli",1,Aydin,Nazilli,2884
Yerinde,10,"Hayir, standart yeterli",4,Aydin,Nazilli,2740
Yerinde,50,"Evet, cikmasi gereken lekeler var",4,Adana,Seyhan,3589
Yikamaci,40,"Evet, cikmasi gereken lekeler var",2,Antalya,Kepez,3803
Yikamaci,45,"Hayir, standart yeterli",2,Istanbul,Besiktas,5155
Yikamaci,50,"Hayir, standart yeterli",3,Aydin,Soke,3532
Yikamaci,20,"Evet, cikmasi gereken lekeler var",3,Adana,Cukurova,3131
